[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	5.470	27.4%	0.030	27.4%	94.1	16.3%	16.156	22.0%	20.72%	22.7%	51.1%	26.1%	[1-1.00 0]
1	H	(3)	39.46	5.571	21.2%	0.061	21.2%	87.1	12.7%	17.762	17.1%	14.00%	24.7%	50.8%	24.5%	[1-1.00 1]
2	H	(3)	59.17	5.205	17.9%	0.086	17.9%	78.5	10.2%	18.418	14.7%	11.21%	25.2%	52.7%	22.2%	[1-1.00 1]
3	H	(6)	80.06	5.300	16.1%	0.118	16.1%	79.7	8.8%	18.473	13.5%	9.62%	25.2%	52.3%	22.5%	[1-1.00 1]
4	H	(6)	99.60	5.190	14.7%	0.144	14.7%	75.9	8.1%	18.996	12.3%	8.51%	27.3%	51.2%	21.5%	[1-1.00 1]
5	H	(6)	119.33	4.738	11.2%	0.157	11.2%	66.5	5.4%	19.784	9.9%	7.66%	31.0%	49.4%	19.5%	[1-1.00 1]
6	H	(6)	140.10	4.175	9.9%	0.162	9.9%	59.1	4.5%	19.636	8.8%	7.11%	32.4%	50.0%	17.6%	[1-1.00 1]
7	H	(6)	159.77	4.136	9.3%	0.184	9.3%	57.3	4.8%	20.039	8.0%	6.63%	34.7%	47.5%	17.8%	[1-1.00 1]
8	H	(6)	179.36	3.636	9.1%	0.181	9.1%	50.6	5.2%	19.976	7.5%	6.27%	36.2%	47.5%	16.2%	[1-1.00 1]
9	H	(6)	200.13	3.406	8.5%	0.189	8.5%	47.2	4.9%	20.055	7.0%	5.91%	36.3%	47.9%	15.7%	[1-1.00 1]
10	H	(6)	219.84	3.371	8.0%	0.206	8.0%	46.7	4.7%	20.037	6.5%	5.61%	34.4%	50.2%	15.3%	[1-1.00 1]
11	H	(6)	239.52	3.303	7.9%	0.220	7.9%	46.4	4.7%	19.797	6.3%	5.41%	34.8%	50.0%	15.2%	[1-1.00 1]
12	H	(6)	260.29	3.192	8.4%	0.231	8.4%	44.8	5.8%	19.775	6.0%	5.18%	34.4%	51.4%	14.3%	[1-1.00 1]
13	H	(6)	279.95	3.317	8.1%	0.258	8.1%	46.1	5.6%	19.967	5.8%	4.98%	34.8%	50.1%	15.0%	[1-1.00 1]
14	H	(6)	299.67	3.625	8.2%	0.302	8.2%	50.5	6.0%	19.932	5.6%	4.82%	34.5%	49.1%	16.4%	[1-1.00 1]
15	H	(6)	319.39	3.759	8.3%	0.334	8.3%	52.1	6.3%	20.033	5.4%	4.67%	35.5%	47.3%	17.2%	[1-1.00 1]
16	H	(6)	340.15	3.847	8.8%	0.363	8.8%	53.6	7.0%	19.934	5.3%	4.54%	35.9%	46.1%	18.0%	[1-1.00 1]
17	H	(6)	359.78	3.929	7.6%	0.393	7.6%	54.2	5.6%	20.125	5.1%	4.42%	36.8%	44.8%	18.4%	[1-1.00 1]
18	H	(6)	379.44	4.247	9.1%	0.448	9.1%	58.2	7.4%	20.267	5.1%	4.30%	37.0%	43.9%	19.1%	[1-1.00 1]
19	H	(6)	400.28	4.549	10.1%	0.506	10.1%	62.2	8.7%	20.314	5.2%	4.19%	37.1%	43.4%	19.5%	[1-1.00 1]
20	H	(6)	420.01	4.688	10.9%	0.547	10.9%	64.0	9.7%	20.352	5.1%	4.09%	37.0%	43.2%	19.8%	[1-1.00 1]
21	H	(6)	439.74	5.219	10.5%	0.637	10.5%	70.5	9.1%	20.551	5.2%	3.99%	36.8%	42.0%	21.2%	[1-1.00 1]
22	H	(6)	460.50	5.721	10.8%	0.732	10.8%	77.4	9.3%	20.529	5.4%	3.90%	36.3%	41.1%	22.6%	[1-1.00 1]
23	H	(6)	480.23	5.908	10.0%	0.788	10.0%	79.5	8.3%	20.636	5.5%	3.82%	36.0%	41.1%	22.9%	[1-1.00 1]
24	H	(6)	499.96	5.732	9.6%	0.796	9.6%	77.2	8.0%	20.621	5.4%	3.74%	36.0%	41.7%	22.3%	[1-1.00 1]
25	H	(6)	519.68	5.734	10.0%	0.828	10.0%	77.1	8.4%	20.650	5.4%	3.67%	36.1%	41.8%	22.1%	[1-1.00 1]
26	H	(6)	540.56	5.759	9.6%	0.865	9.6%	77.5	8.0%	20.648	5.3%	3.59%	35.8%	42.1%	22.1%	[1-1.00 1]
27	H	(6)	560.28	5.450	9.9%	0.848	9.9%	73.6	8.6%	20.577	5.0%	3.52%	35.9%	43.0%	21.1%	[1-1.00 1]
28	H	(6)	579.93	5.132	10.0%	0.827	10.0%	69.6	8.8%	20.479	4.8%	3.46%	36.2%	43.7%	20.1%	[1-1.00 1]
29	H	(6)	600.70	4.826	9.5%	0.805	9.5%	65.3	8.4%	20.522	4.6%	3.39%	36.7%	44.3%	19.1%	[1-1.00 1]
30	H	(6)	620.41	4.899	8.7%	0.844	8.7%	66.3	7.4%	20.539	4.6%	3.34%	36.4%	44.5%	19.2%	[1-1.00 1]
31	H	(6)	640.13	4.502	9.4%	0.801	9.4%	60.9	8.4%	20.544	4.4%	3.28%	36.6%	45.6%	17.8%	[1-1.00 1]
32	H	(6)	659.75	4.520	9.3%	0.828	9.3%	61.1	8.3%	20.567	4.3%	3.23%	36.4%	45.9%	17.8%	[1-1.00 1]
33	H	(10)	680.65	4.441	8.7%	0.840	8.7%	59.8	7.7%	20.628	4.1%	3.17%	36.4%	46.1%	17.5%	[1-1.00 1]
34	H	(10)	700.36	4.502	8.3%	0.876	8.3%	60.5	7.2%	20.673	4.1%	3.12%	36.4%	45.9%	17.6%	[1-1.00 1]
35	H	(10)	719.96	4.290	7.7%	0.858	7.7%	58.0	6.6%	20.566	3.9%	3.09%	36.9%	45.9%	17.2%	[1-1.00 1]
36	H	(10)	740.71	4.298	6.9%	0.884	6.9%	58.2	5.8%	20.499	3.8%	3.05%	37.2%	45.2%	17.6%	[1-1.00 1]
37	H	(10)	760.31	4.191	6.2%	0.885	6.2%	56.9	5.0%	20.452	3.7%	3.01%	37.1%	45.6%	17.3%	[1-1.00 1]
38	H	(10)	780.02	4.046	6.1%	0.877	6.1%	55.1	4.9%	20.396	3.7%	2.97%	36.9%	46.2%	16.9%	[1-1.00 1]
39	H	(10)	800.82	4.039	6.3%	0.898	6.3%	55.2	5.2%	20.321	3.6%	2.93%	36.2%	47.0%	16.8%	[1-1.00 1]
40	H	(10)	820.54	4.128	6.1%	0.941	6.1%	56.5	4.9%	20.305	3.6%	2.89%	35.5%	47.6%	16.9%	[1-1.00 1]
