[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	1.041	45.5%	0.006	45.5%	58.6	10.5%	4.931	44.2%	43.32%	70.2%	15.6%	14.2%	[1-0.43 0]
1	H	(3)	39.47	1.350	36.0%	0.015	36.0%	66.3	10.6%	5.653	34.4%	28.85%	69.4%	13.8%	16.9%	[1-0.43 0]
2	H	(3)	59.18	1.348	29.9%	0.022	29.9%	60.4	9.7%	6.201	28.2%	22.44%	69.6%	15.2%	15.2%	[1-0.43 0]
3	H	(3)	80.02	1.233	26.6%	0.027	26.6%	53.4	9.5%	6.412	24.9%	18.78%	69.1%	18.0%	12.9%	[1-0.43 0]
4	H	(3)	100.86	1.437	25.2%	0.040	25.2%	57.0	12.2%	7.006	22.1%	16.13%	67.1%	19.0%	13.9%	[1-1.00 1]
5	H	(3)	120.57	1.401	23.0%	0.047	23.0%	57.1	12.1%	6.809	19.6%	14.89%	64.6%	21.4%	14.0%	[1-1.00 1]
6	H	(3)	139.12	1.150	21.0%	0.044	21.0%	47.1	11.6%	6.785	17.4%	13.88%	66.1%	23.1%	10.8%	[1-1.00 1]
7	H	(3)	161.14	1.177	21.6%	0.053	21.6%	46.5	14.4%	7.028	16.1%	12.59%	65.4%	24.2%	10.4%	[1-1.00 1]
8	H	(3)	179.65	1.213	21.2%	0.061	21.2%	46.3	15.2%	7.282	14.8%	11.69%	66.1%	23.5%	10.4%	[1-1.00 1]
9	H	(3)	199.58	0.994	17.9%	0.055	17.9%	37.2	12.2%	7.419	13.2%	11.07%	69.0%	23.3%	7.7%	[1-1.00 1]
10	H	(3)	219.27	0.910	16.6%	0.055	16.6%	33.8	11.2%	7.484	12.3%	10.53%	72.3%	21.0%	6.7%	[1-1.00 1]
11	H	(6)	240.10	1.012	16.6%	0.068	16.6%	37.3	11.8%	7.535	11.7%	10.13%	72.0%	20.2%	7.8%	[1-1.00 1]
12	H	(6)	259.80	0.987	14.0%	0.071	14.0%	36.1	8.5%	7.594	11.2%	9.80%	73.9%	18.6%	7.5%	[1-1.00 1]
13	H	(6)	279.50	1.059	13.0%	0.082	13.0%	38.6	6.6%	7.621	11.2%	9.49%	74.5%	17.2%	8.3%	[1-1.00 1]
14	H	(6)	299.20	1.079	13.5%	0.090	13.5%	41.6	6.6%	7.196	11.7%	9.48%	74.8%	16.0%	9.2%	[1-1.00 1]
15	H	(6)	320.05	1.021	14.1%	0.091	14.1%	42.1	6.8%	6.746	12.3%	9.48%	74.9%	15.8%	9.3%	[1-1.00 1]
16	H	(6)	339.73	0.980	14.3%	0.093	14.3%	42.6	6.0%	6.393	13.0%	9.48%	75.1%	15.3%	9.5%	[1-1.00 1]
17	H	(6)	359.43	0.926	14.3%	0.092	14.3%	42.5	6.3%	6.047	12.8%	9.47%	74.9%	15.5%	9.5%	[1-1.00 1]
18	H	(6)	380.28	0.889	14.5%	0.094	14.5%	42.9	7.1%	5.760	12.6%	9.45%	75.5%	14.9%	9.6%	[1-1.00 1]
19	H	(6)	399.98	0.872	14.3%	0.097	14.3%	44.0	6.6%	5.501	12.6%	9.45%	75.5%	14.6%	9.9%	[1-1.00 1]
20	H	(6)	419.69	0.835	14.2%	0.097	14.2%	44.2	6.4%	5.248	12.6%	9.45%	75.5%	14.5%	10.0%	[1-1.00 1]
21	H	(6)	439.40	0.794	14.1%	0.097	14.1%	44.1	6.8%	5.000	12.3%	9.44%	75.3%	14.7%	9.9%	[1-1.00 1]
22	H	(6)	460.28	0.799	14.1%	0.102	14.1%	46.3	6.6%	4.794	12.4%	9.44%	75.3%	14.2%	10.5%	[1-1.00 1]
23	H	(6)	479.98	0.767	13.8%	0.102	13.8%	46.4	6.0%	4.594	12.5%	9.44%	75.1%	14.4%	10.6%	[1-1.00 1]
24	H	(6)	499.69	0.714	13.9%	0.099	13.9%	45.2	6.5%	4.389	12.3%	9.43%	74.8%	15.1%	10.2%	[1-1.00 1]
25	H	(6)	520.52	0.680	14.0%	0.098	14.0%	44.8	6.8%	4.216	12.2%	9.43%	74.9%	15.0%	10.1%	[1-1.00 1]
26	H	(6)	540.21	0.686	13.4%	0.103	13.4%	44.6	6.9%	4.271	11.5%	9.21%	75.2%	14.7%	10.1%	[1-1.00 1]
27	H	(6)	559.92	0.656	12.4%	0.102	12.4%	41.8	6.8%	4.364	10.4%	8.96%	75.5%	15.3%	9.2%	[1-1.00 1]
28	H	(6)	579.59	0.635	12.1%	0.102	12.1%	39.4	7.4%	4.478	9.5%	8.64%	75.7%	15.7%	8.6%	[1-1.00 1]
29	H	(6)	600.45	0.591	11.7%	0.099	11.7%	36.1	7.6%	4.545	9.0%	8.38%	75.7%	16.6%	7.6%	[1-1.00 1]
30	H	(6)	620.14	0.543	11.0%	0.094	11.0%	32.6	7.1%	4.628	8.3%	8.13%	75.2%	18.3%	6.5%	[1-1.00 1]
31	H	(6)	639.87	0.521	10.8%	0.093	10.8%	30.6	7.0%	4.729	8.2%	7.85%	74.3%	19.7%	6.0%	[1-1.00 1]
32	H	(6)	660.73	0.532	11.1%	0.098	11.1%	30.8	7.3%	4.799	8.4%	7.65%	73.6%	20.4%	6.0%	[1-1.00 1]
