[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	139.92	0.080	100.0%	0.003	100.0%	202.5	100.0%	0.110	100.0%	100.00%	32.1%	12.5%	55.4%	[1-0.43 0]
1	H	(3)	159.64	0.071	100.0%	0.003	100.0%	204.0	100.0%	0.096	100.0%	100.00%	32.0%	12.4%	55.7%	[1-0.43 0]
2	H	(3)	179.35	0.053	100.0%	0.003	100.0%	181.9	100.0%	0.081	100.0%	100.00%	30.3%	19.9%	49.8%	[1-0.43 0]
3	H	(3)	199.06	0.048	100.0%	0.003	100.0%	170.7	100.0%	0.079	100.0%	100.00%	29.4%	23.8%	46.8%	[1-0.43 0]
4	H	(3)	219.93	0.052	100.0%	0.003	100.0%	162.2	100.0%	0.089	100.0%	95.12%	29.4%	26.1%	44.5%	[1-0.43 0]
5	H	(3)	239.63	0.044	100.0%	0.003	100.0%	147.7	100.0%	0.082	100.0%	95.12%	28.7%	30.7%	40.6%	[1-0.43 0]
6	H	(3)	259.33	0.036	100.0%	0.003	100.0%	132.3	100.0%	0.076	100.0%	95.12%	28.1%	35.3%	36.5%	[1-0.43 0]
7	H	(3)	280.18	0.033	100.0%	0.003	100.0%	130.4	100.0%	0.071	100.0%	95.12%	28.3%	35.7%	36.1%	[1-0.43 0]
8	H	(3)	299.88	0.031	100.0%	0.003	100.0%	128.8	100.0%	0.066	100.0%	95.12%	28.8%	35.7%	35.6%	[1-0.43 0]
9	H	(3)	319.57	0.029	100.0%	0.003	100.0%	128.7	100.0%	0.062	100.0%	95.12%	28.6%	35.8%	35.6%	[1-0.43 0]
10	H	(3)	339.25	0.037	100.0%	0.003	100.0%	132.1	100.0%	0.078	100.0%	88.07%	27.7%	35.8%	36.5%	[1-0.43 0]
11	H	(3)	360.11	0.036	100.0%	0.004	100.0%	135.4	100.0%	0.073	100.0%	88.07%	26.9%	35.7%	37.4%	[1-0.43 0]
12	H	(3)	379.82	0.035	100.0%	0.004	100.0%	138.7	100.0%	0.069	100.0%	88.07%	26.2%	35.5%	38.3%	[1-0.43 0]
13	H	(3)	399.50	0.034	100.0%	0.004	100.0%	142.6	100.0%	0.066	100.0%	88.07%	25.2%	35.4%	39.4%	[1-0.43 0]
14	H	(3)	420.38	0.033	100.0%	0.004	100.0%	146.0	100.0%	0.063	100.0%	88.07%	24.6%	35.1%	40.3%	[1-0.43 0]
15	H	(3)	440.08	0.031	100.0%	0.004	100.0%	145.7	100.0%	0.060	100.0%	88.07%	24.7%	35.1%	40.2%	[1-0.43 0]
16	H	(3)	459.81	0.030	100.0%	0.004	100.0%	145.5	100.0%	0.057	100.0%	88.07%	24.6%	35.2%	40.1%	[1-0.43 0]
17	H	(3)	479.53	0.029	100.0%	0.004	100.0%	146.1	100.0%	0.055	100.0%	88.07%	25.1%	34.6%	40.3%	[1-0.43 0]
18	H	(3)	500.40	0.028	100.0%	0.004	100.0%	145.4	100.0%	0.053	100.0%	88.07%	25.2%	34.7%	40.1%	[1-0.43 0]
19	H	(3)	520.12	0.026	100.0%	0.004	100.0%	145.2	100.0%	0.051	100.0%	88.07%	25.1%	34.9%	40.1%	[1-0.43 0]
20	H	(3)	539.82	0.025	100.0%	0.004	100.0%	145.0	100.0%	0.049	100.0%	88.07%	25.1%	34.8%	40.0%	[1-0.43 0]
