[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	0.645	100.0%	0.004	100.0%	200.4	24.3%	0.894	100.0%	100.00%	33.3%	12.8%	53.9%	[1-0.43 0]
1	H	(3)	39.41	0.249	100.0%	0.003	100.0%	172.8	33.1%	0.400	100.0%	100.00%	29.4%	23.9%	46.7%	[1-0.43 0]
2	H	(3)	59.10	0.155	100.0%	0.003	100.0%	162.2	42.5%	0.265	100.0%	100.00%	28.0%	27.9%	44.1%	[1-0.43 0]
3	H	(3)	79.95	0.149	100.0%	0.003	100.0%	153.2	46.5%	0.270	100.0%	95.12%	28.3%	29.9%	41.8%	[1-0.43 0]
4	H	(3)	99.64	0.109	100.0%	0.003	100.0%	148.8	51.3%	0.204	100.0%	95.12%	28.1%	31.1%	40.7%	[1-0.43 0]
5	H	(3)	119.35	0.082	100.0%	0.003	100.0%	134.1	66.2%	0.170	100.0%	95.12%	27.3%	35.6%	37.0%	[1-0.43 0]
6	H	(3)	140.22	0.069	100.0%	0.003	100.0%	130.9	78.5%	0.146	100.0%	95.12%	28.0%	35.7%	36.3%	[1-0.43 0]
7	H	(3)	159.92	0.059	100.0%	0.003	100.0%	128.7	89.5%	0.128	100.0%	95.12%	28.7%	35.7%	35.6%	[1-0.43 0]
8	H	(3)	179.61	0.051	100.0%	0.003	100.0%	133.6	97.9%	0.106	100.0%	95.12%	32.2%	31.0%	36.8%	[1-0.43 0]
9	H	(3)	199.31	0.049	100.0%	0.003	100.0%	137.9	100.0%	0.099	100.0%	95.12%	36.2%	26.0%	37.8%	[1-0.43 0]
10	H	(3)	220.17	0.047	100.0%	0.003	100.0%	142.6	100.0%	0.092	100.0%	95.12%	39.8%	21.4%	38.8%	[1-0.43 0]
11	H	(3)	239.87	0.046	100.0%	0.003	100.0%	147.3	100.0%	0.087	100.0%	95.12%	43.3%	16.7%	40.0%	[1-0.43 0]
12	H	(3)	259.58	0.045	100.0%	0.003	100.0%	151.4	100.0%	0.083	100.0%	95.12%	47.1%	11.9%	41.0%	[1-0.43 0]
13	H	(3)	279.29	0.044	100.0%	0.003	100.0%	148.9	100.0%	0.082	100.0%	92.96%	47.8%	11.8%	40.4%	[1-0.43 0]
14	H	(3)	300.16	0.040	100.0%	0.003	100.0%	146.3	100.0%	0.077	100.0%	92.96%	48.5%	11.9%	39.6%	[1-0.43 0]
15	H	(3)	319.86	0.044	100.0%	0.004	100.0%	143.3	100.0%	0.086	100.0%	83.19%	44.3%	16.7%	39.0%	[1-0.43 0]
16	H	(3)	339.55	0.039	100.0%	0.004	100.0%	139.6	100.0%	0.078	100.0%	83.19%	40.5%	21.5%	38.1%	[1-0.43 0]
17	H	(3)	360.42	0.034	100.0%	0.003	100.0%	129.4	100.0%	0.073	100.0%	81.90%	38.6%	26.2%	35.2%	[1-0.43 0]
18	H	(3)	380.10	0.029	100.0%	0.003	100.0%	120.6	100.0%	0.066	100.0%	81.90%	36.3%	30.9%	32.7%	[1-0.43 0]
19	H	(3)	399.79	0.024	100.0%	0.003	100.0%	112.2	100.0%	0.061	100.0%	81.90%	33.7%	35.7%	30.5%	[1-0.43 0]
20	H	(3)	419.51	0.022	100.0%	0.003	100.0%	105.0	100.0%	0.058	100.0%	81.90%	35.9%	35.9%	28.2%	[1-0.43 0]
21	H	(3)	440.37	0.018	100.0%	0.002	100.0%	98.6	100.0%	0.050	100.0%	81.90%	34.0%	39.7%	26.2%	[1-0.43 0]
22	H	(3)	460.06	0.017	100.0%	0.002	100.0%	99.1	93.4%	0.047	100.0%	81.90%	30.0%	43.6%	26.3%	[1-0.43 0]
23	H	(3)	479.77	0.016	100.0%	0.002	100.0%	101.3	70.4%	0.045	100.0%	81.90%	25.8%	47.2%	27.0%	[1-0.43 0]
24	H	(3)	501.80	0.013	100.0%	0.002	100.0%	88.3	50.0%	0.042	100.0%	81.02%	22.0%	54.7%	23.3%	[1-0.43 0]
25	H	(3)	520.33	0.010	100.0%	0.002	100.0%	75.5	19.4%	0.038	100.0%	81.02%	18.3%	61.9%	19.9%	[1-0.43 0]
26	H	(3)	540.04	0.009	100.0%	0.001	100.0%	64.2	18.8%	0.039	99.7%	76.14%	20.3%	63.0%	16.7%	[1-0.43 0]
27	H	(3)	560.91	0.011	100.0%	0.002	100.0%	76.8	21.2%	0.040	100.0%	73.98%	19.6%	60.5%	19.9%	[1-0.43 0]
28	H	(3)	581.78	0.013	100.0%	0.002	100.0%	89.1	22.3%	0.039	100.0%	73.98%	18.8%	58.4%	22.7%	[1-0.43 0]
29	H	(3)	601.48	0.017	100.0%	0.003	100.0%	114.1	22.9%	0.040	100.0%	73.98%	17.9%	52.4%	29.7%	[1-0.43 0]
30	H	(3)	622.35	0.021	100.0%	0.004	100.0%	138.1	23.2%	0.041	100.0%	73.98%	17.4%	46.2%	36.4%	[1-0.43 0]
31	H	(3)	642.06	0.025	100.0%	0.004	100.0%	159.3	23.2%	0.044	99.5%	71.82%	18.7%	39.8%	41.6%	[1-0.43 0]
32	H	(3)	661.76	0.024	100.0%	0.004	100.0%	154.9	22.7%	0.043	98.6%	71.82%	22.9%	36.6%	40.5%	[1-0.43 0]
33	H	(3)	680.31	0.026	87.3%	0.005	87.3%	147.1	21.5%	0.050	84.6%	66.94%	27.2%	33.6%	39.1%	[1-0.43 0]
34	H	(3)	700.01	0.025	86.5%	0.005	86.5%	141.1	20.4%	0.050	84.0%	66.94%	31.4%	30.6%	37.9%	[1-0.43 0]
35	H	(3)	720.87	0.025	82.2%	0.005	82.2%	135.6	19.2%	0.052	79.9%	64.77%	35.1%	28.8%	36.2%	[1-0.43 0]
36	H	(3)	740.57	0.023	83.2%	0.005	83.2%	129.8	18.2%	0.050	81.2%	64.77%	35.2%	29.4%	35.4%	[1-0.43 0]
37	H	(3)	760.26	0.022	84.1%	0.005	84.1%	125.6	17.2%	0.048	82.4%	64.77%	34.7%	30.7%	34.7%	[1-0.43 0]
38	H	(3)	779.96	0.027	68.4%	0.006	68.4%	131.0	16.4%	0.058	66.4%	59.89%	32.0%	31.8%	36.2%	[1-0.43 0]
39	H	(3)	800.81	0.032	63.6%	0.007	63.6%	145.3	15.5%	0.062	61.7%	57.73%	31.6%	28.8%	39.7%	[1-0.43 0]
40	H	(3)	820.54	0.035	64.4%	0.008	64.4%	160.0	14.8%	0.060	62.7%	57.73%	31.2%	24.9%	43.9%	[1-0.43 0]
41	H	(3)	840.24	0.040	62.4%	0.009	62.4%	175.8	14.2%	0.062	60.8%	56.44%	30.8%	20.9%	48.3%	[1-0.43 0]
42	H	(3)	859.97	0.043	63.6%	0.010	63.6%	192.3	13.7%	0.061	62.1%	56.44%	30.7%	16.7%	52.6%	[1-0.43 0]
43	H	(3)	880.84	0.049	59.2%	0.012	59.2%	202.2	13.4%	0.067	57.7%	53.40%	32.7%	12.3%	55.0%	[1-0.43 0]
44	H	(3)	900.55	0.048	59.9%	0.012	59.9%	203.0	13.2%	0.065	58.4%	53.40%	32.6%	12.2%	55.2%	[1-0.43 0]
45	H	(3)	920.25	0.047	60.6%	0.012	60.6%	202.9	13.0%	0.064	59.2%	53.40%	32.5%	12.3%	55.2%	[1-0.43 0]
46	H	(3)	941.11	0.047	59.9%	0.012	59.9%	202.8	12.9%	0.064	58.5%	52.75%	32.5%	12.4%	55.2%	[1-0.43 0]
47	H	(3)	960.82	0.044	59.5%	0.012	59.5%	194.3	13.1%	0.063	58.1%	52.10%	31.9%	14.4%	53.7%	[1-0.43 0]
48	H	(3)	980.51	0.046	56.5%	0.013	56.5%	194.3	13.0%	0.066	55.0%	50.81%	31.7%	14.5%	53.7%	[1-0.43 0]
49	H	(3)	1000.20	0.049	53.4%	0.014	53.4%	197.0	12.9%	0.069	51.8%	49.52%	30.6%	14.7%	54.7%	[1-0.43 0]
50	H	(3)	1021.07	0.049	54.3%	0.014	54.3%	200.9	12.7%	0.067	52.8%	49.52%	29.7%	14.6%	55.7%	[1-0.43 0]
51	H	(3)	1040.78	0.048	54.8%	0.014	54.8%	202.2	12.5%	0.066	53.4%	49.52%	28.8%	15.1%	56.1%	[1-0.43 0]
52	H	(3)	1060.49	0.053	52.4%	0.016	52.4%	210.6	11.9%	0.070	51.0%	46.94%	29.5%	13.0%	57.6%	[1-0.43 0]
