[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	4.046	59.0%	0.022	59.0%	250.0	13.6%	4.494	57.4%	52.13%	20.4%	11.7%	67.9%	[1-1.00 0]
1	H	(3)	40.59	1.682	84.3%	0.019	84.3%	188.0	12.8%	2.486	83.3%	36.19%	25.3%	23.5%	51.2%	[1-1.00 0]
2	H	(3)	59.12	1.855	51.3%	0.030	51.3%	143.1	12.4%	3.602	49.7%	26.98%	40.6%	21.1%	38.3%	[1-1.00 0]
3	H	(3)	79.98	1.692	43.9%	0.038	43.9%	121.2	12.0%	3.880	42.3%	23.13%	47.8%	20.2%	32.0%	[1-1.00 0]
4	H	(3)	99.69	1.554	39.0%	0.043	39.0%	105.0	12.1%	4.113	37.1%	20.55%	51.4%	21.1%	27.4%	[1-1.00 0]
5	H	(3)	120.55	0.975	29.1%	0.033	29.1%	61.0	10.5%	4.442	27.2%	18.73%	59.4%	25.5%	15.1%	[1-1.00 0]
6	H	(3)	139.09	0.704	24.4%	0.027	24.4%	42.9	8.9%	4.556	22.8%	17.10%	65.0%	25.3%	9.6%	[1-0.98 0]
7	H	(3)	159.98	0.547	24.4%	0.024	24.4%	36.6	8.7%	4.148	22.7%	16.39%	62.9%	29.3%	7.7%	[1-0.88 0]
8	H	(3)	179.71	0.423	23.6%	0.021	23.6%	29.8	8.5%	3.936	22.0%	15.65%	62.2%	32.2%	5.7%	[1-0.84 0]
9	H	(3)	199.44	0.372	23.0%	0.021	23.0%	27.0	7.0%	3.832	21.9%	14.76%	61.9%	33.4%	4.8%	[1-0.71 0]
10	H	(3)	219.15	0.388	22.0%	0.024	22.0%	27.1	8.1%	3.979	20.4%	14.04%	63.9%	31.4%	4.7%	[1-1.00 1]
11	H	(3)	240.02	0.382	22.2%	0.025	22.2%	26.1	9.3%	4.069	20.1%	13.29%	65.7%	29.9%	4.5%	[1-1.00 1]
12	H	(3)	259.75	0.489	20.9%	0.035	20.9%	31.5	9.6%	4.317	18.6%	12.56%	66.4%	27.5%	6.2%	[1-1.00 1]
13	H	(3)	279.44	0.550	19.9%	0.043	19.9%	35.3	8.6%	4.327	18.0%	12.14%	66.3%	26.3%	7.4%	[1-1.00 1]
14	H	(3)	300.30	0.580	19.8%	0.048	19.8%	38.4	9.1%	4.198	17.6%	12.01%	67.0%	24.7%	8.4%	[1-1.00 1]
15	H	(3)	319.99	0.581	19.5%	0.052	19.5%	40.8	8.5%	3.954	17.6%	11.97%	66.0%	25.0%	9.0%	[1-1.00 1]
16	H	(3)	339.69	0.580	20.2%	0.055	20.2%	42.8	9.4%	3.764	17.8%	11.97%	66.2%	24.2%	9.6%	[1-1.00 1]
17	H	(3)	359.39	0.534	20.2%	0.053	20.2%	41.7	8.6%	3.557	18.2%	11.97%	66.6%	24.2%	9.2%	[1-1.00 1]
18	H	(3)	380.27	0.492	20.7%	0.052	20.7%	40.4	9.8%	3.385	18.3%	11.95%	67.2%	23.9%	8.8%	[1-1.00 1]
19	H	(3)	399.99	0.505	20.3%	0.056	20.3%	43.6	9.4%	3.214	18.0%	11.94%	65.9%	24.3%	9.8%	[1-1.00 1]
20	H	(3)	419.71	0.475	21.1%	0.055	21.1%	43.1	11.3%	3.061	17.8%	11.92%	65.5%	24.7%	9.8%	[1-1.00 1]
21	H	(3)	439.41	0.457	20.2%	0.056	20.2%	43.7	10.0%	2.903	17.6%	11.92%	64.4%	25.7%	10.0%	[1-1.00 1]
22	H	(3)	460.29	0.438	20.0%	0.056	20.0%	44.1	9.8%	2.760	17.4%	11.92%	63.6%	26.3%	10.1%	[1-1.00 1]
23	H	(3)	479.99	0.394	19.6%	0.053	19.6%	41.6	9.4%	2.631	17.1%	11.91%	63.2%	27.4%	9.4%	[1-1.00 1]
24	H	(3)	499.71	0.316	19.2%	0.044	19.2%	35.0	9.5%	2.509	16.6%	11.90%	63.7%	28.8%	7.5%	[1-1.00 1]
25	H	(3)	520.56	0.273	17.6%	0.039	17.6%	31.4	6.6%	2.408	16.3%	11.88%	64.0%	29.5%	6.5%	[1-1.00 1]
26	H	(3)	540.29	0.270	17.6%	0.040	17.6%	32.3	6.8%	2.319	16.2%	11.87%	63.5%	29.9%	6.7%	[1-1.00 1]
27	H	(3)	559.99	0.252	18.4%	0.039	18.4%	31.4	9.1%	2.228	16.0%	11.87%	63.2%	30.3%	6.4%	[1-1.00 1]
28	H	(3)	579.70	0.265	18.1%	0.043	18.1%	34.0	8.4%	2.161	16.1%	11.86%	62.7%	30.1%	7.2%	[1-1.00 1]
29	H	(3)	600.56	0.274	18.0%	0.046	18.0%	36.3	8.2%	2.098	16.1%	11.84%	62.5%	29.6%	7.8%	[1-1.00 1]
30	H	(3)	620.25	0.290	18.3%	0.050	18.3%	39.4	8.6%	2.042	16.2%	11.84%	62.1%	29.2%	8.8%	[1-1.00 1]
31	H	(3)	639.96	0.266	18.7%	0.047	18.7%	37.5	9.7%	1.973	16.0%	11.84%	62.2%	29.6%	8.2%	[1-1.00 1]
32	H	(3)	659.67	0.268	18.4%	0.049	18.4%	38.9	8.9%	1.912	16.1%	11.84%	61.7%	29.7%	8.6%	[1-1.00 1]
33	H	(3)	680.55	0.256	19.0%	0.048	19.0%	38.5	10.1%	1.849	16.1%	11.84%	61.6%	29.9%	8.5%	[1-1.00 1]
34	H	(3)	700.26	0.246	20.4%	0.048	20.4%	38.1	12.7%	1.793	16.0%	11.84%	61.5%	30.1%	8.4%	[1-1.00 1]
35	H	(3)	719.97	0.252	21.1%	0.050	21.1%	40.1	13.6%	1.743	16.2%	11.83%	60.7%	30.3%	9.0%	[1-1.00 1]
36	H	(3)	739.68	0.244	20.8%	0.050	20.8%	39.7	13.1%	1.708	16.1%	11.82%	61.1%	29.9%	8.9%	[1-1.00 1]
37	H	(3)	760.76	0.256	20.3%	0.054	20.3%	42.9	11.8%	1.658	16.5%	11.82%	60.0%	30.1%	9.9%	[1-1.00 1]
38	H	(3)	780.45	0.262	20.6%	0.057	20.6%	45.0	12.2%	1.616	16.7%	11.82%	59.4%	30.1%	10.5%	[1-1.00 1]
39	H	(3)	800.14	0.245	19.2%	0.054	19.2%	42.9	10.1%	1.585	16.4%	11.78%	60.0%	30.1%	9.9%	[1-1.00 1]
40	H	(3)	819.84	0.236	19.0%	0.054	19.0%	42.4	10.2%	1.549	16.1%	11.77%	60.0%	30.3%	9.7%	[1-1.00 1]
41	H	(3)	840.71	0.244	18.6%	0.057	18.6%	44.8	9.3%	1.514	16.1%	11.74%	59.3%	30.4%	10.3%	[1-1.00 1]
42	H	(3)	860.44	0.212	19.3%	0.051	19.3%	39.5	11.4%	1.486	15.6%	11.73%	61.0%	30.1%	8.8%	[1-1.00 1]
43	H	(3)	880.14	0.192	18.8%	0.047	18.8%	36.7	10.9%	1.453	15.4%	11.73%	61.8%	30.3%	7.9%	[1-1.00 1]
44	H	(3)	899.88	0.201	19.2%	0.050	19.2%	39.0	11.2%	1.429	15.6%	11.71%	61.3%	30.1%	8.6%	[1-1.00 1]
45	H	(3)	920.75	0.194	18.5%	0.050	18.5%	38.4	9.8%	1.407	15.7%	11.69%	62.1%	29.5%	8.4%	[1-1.00 1]
46	H	(3)	940.46	0.177	19.0%	0.046	19.0%	35.6	10.8%	1.378	15.6%	11.68%	62.8%	29.6%	7.6%	[1-1.00 1]
47	H	(3)	960.24	0.171	18.3%	0.046	18.3%	35.0	9.5%	1.354	15.6%	11.66%	63.1%	29.5%	7.4%	[1-1.00 1]
48	H	(3)	979.95	0.173	18.6%	0.047	18.6%	36.2	9.8%	1.329	15.8%	11.65%	62.8%	29.4%	7.7%	[1-1.00 1]
