[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.61	2.446	29.1%	0.013	29.1%	63.5	9.0%	10.701	27.7%	26.53%	46.3%	39.4%	14.3%	[1-0.43 0]
1	H	(3)	39.30	1.759	23.2%	0.019	23.2%	41.1	8.1%	11.891	21.7%	18.33%	53.0%	38.3%	8.7%	[1-0.86 0]
2	H	(3)	59.00	2.000	22.5%	0.033	22.5%	48.0	11.0%	11.583	19.6%	14.70%	50.3%	39.9%	9.8%	[1-0.12 2]
3	H	(3)	79.85	1.994	20.0%	0.044	20.0%	45.2	10.1%	12.262	17.3%	12.63%	52.7%	37.9%	9.4%	[1-1.00 1]
4	H	(3)	99.54	1.818	19.0%	0.050	19.0%	40.9	10.1%	12.341	16.1%	11.34%	53.8%	37.9%	8.3%	[1-1.00 1]
5	H	(6)	119.24	1.406	17.0%	0.047	17.0%	32.5	10.2%	12.031	13.6%	10.41%	54.6%	39.3%	6.0%	[1-0.98 1]
6	H	(6)	140.07	1.527	15.9%	0.059	15.9%	34.8	10.8%	12.202	11.7%	9.48%	53.5%	39.9%	6.6%	[1-1.00 0]
7	H	(6)	162.09	1.278	14.4%	0.058	14.4%	28.4	9.7%	12.483	10.6%	8.76%	55.9%	38.8%	5.4%	[1-1.00 1]
8	H	(6)	179.49	1.330	13.4%	0.066	13.4%	29.6	9.3%	12.476	9.7%	8.30%	55.0%	39.3%	5.6%	[1-1.00 1]
9	H	(6)	199.17	1.484	12.6%	0.082	12.6%	32.3	8.7%	12.760	9.0%	7.82%	56.1%	37.4%	6.5%	[1-0.99 0]
10	H	(6)	220.05	1.767	11.8%	0.108	11.8%	37.2	8.2%	13.207	8.5%	7.40%	58.3%	33.6%	8.1%	[1-0.91 0]
11	H	(6)	239.74	1.987	11.0%	0.132	11.0%	41.0	7.4%	13.455	8.1%	7.11%	60.0%	30.7%	9.3%	[1-0.93 2]
12	H	(6)	259.45	2.189	10.2%	0.158	10.2%	44.2	6.6%	13.745	7.7%	6.83%	61.1%	28.5%	10.3%	[1-0.92 2]
13	H	(6)	279.14	2.341	10.0%	0.182	10.0%	47.5	6.6%	13.680	7.5%	6.61%	61.2%	27.4%	11.3%	[1-0.86 2]
14	H	(6)	300.06	2.404	9.6%	0.200	9.6%	50.0	6.2%	13.357	7.3%	6.42%	59.7%	28.3%	12.0%	[1-0.77 2]
15	H	(6)	319.76	2.446	9.3%	0.217	9.3%	51.0	6.1%	13.311	7.0%	6.20%	58.2%	29.6%	12.2%	[1-0.74 2]
16	H	(6)	339.46	2.248	9.3%	0.212	9.3%	47.2	6.5%	13.222	6.7%	6.02%	57.4%	31.6%	11.1%	[1-0.86 2]
17	H	(6)	360.33	2.091	9.3%	0.209	9.3%	44.7	6.6%	12.981	6.5%	5.85%	55.8%	33.9%	10.3%	[1-0.83 2]
18	H	(6)	380.02	1.843	10.0%	0.195	10.0%	40.3	7.7%	12.706	6.4%	5.71%	55.3%	35.8%	9.0%	[1-0.79 2]
19	H	(6)	399.73	1.676	11.2%	0.186	11.2%	36.7	9.3%	12.705	6.2%	5.55%	55.2%	36.9%	7.9%	[1-0.77 2]
20	H	(6)	419.42	1.444	12.4%	0.168	12.4%	31.6	10.9%	12.676	6.0%	5.43%	56.1%	37.5%	6.4%	[1-0.81 2]
21	H	(6)	440.27	1.424	11.9%	0.174	11.9%	31.3	10.4%	12.633	5.9%	5.29%	55.2%	38.5%	6.3%	[1-0.87 2]
22	H	(6)	459.98	1.298	11.5%	0.166	11.5%	28.9	10.0%	12.489	5.8%	5.19%	54.5%	39.9%	5.6%	[1-0.91 0]
23	H	(6)	479.70	1.138	11.3%	0.152	11.3%	25.6	9.8%	12.369	5.7%	5.07%	53.9%	41.5%	4.6%	[1-0.85 2]
24	H	(6)	500.54	1.059	10.4%	0.147	10.4%	24.2	8.8%	12.158	5.6%	4.98%	52.9%	42.9%	4.2%	[1-0.81 2]
25	H	(6)	520.24	1.004	9.8%	0.145	9.8%	23.2	8.1%	12.013	5.5%	4.88%	51.7%	44.5%	3.9%	[1-0.81 2]
26	H	(6)	539.95	1.027	9.7%	0.154	9.7%	23.8	8.1%	11.997	5.4%	4.78%	51.1%	44.9%	4.0%	[1-0.85 2]
27	H	(6)	559.64	1.119	10.4%	0.174	10.4%	25.9	9.0%	12.024	5.3%	4.71%	51.7%	43.8%	4.6%	[1-0.84 2]
28	H	(6)	582.85	1.182	9.9%	0.191	9.9%	27.1	8.5%	12.121	5.2%	4.61%	52.4%	42.6%	4.9%	[1-0.82 2]
29	H	(6)	600.25	1.155	9.4%	0.193	9.4%	26.4	7.8%	12.169	5.1%	4.55%	53.1%	42.2%	4.7%	[1-0.85 2]
30	H	(6)	619.96	1.218	9.3%	0.210	9.3%	27.6	7.8%	12.251	5.0%	4.47%	53.5%	41.4%	5.1%	[1-0.86 2]
31	H	(6)	642.00	1.179	9.4%	0.210	9.4%	26.3	8.0%	12.430	4.9%	4.37%	54.3%	41.0%	4.7%	[1-0.91 2]
32	H	(6)	664.03	1.161	9.9%	0.214	9.9%	25.9	8.7%	12.447	4.9%	4.30%	54.4%	41.0%	4.6%	[1-0.91 2]
33	H	(6)	680.26	1.196	9.3%	0.226	9.3%	26.4	8.0%	12.573	4.8%	4.23%	54.6%	40.5%	4.8%	[1-0.89 2]
34	H	(6)	699.97	1.302	9.5%	0.253	9.5%	28.7	8.2%	12.623	4.7%	4.17%	54.5%	40.0%	5.5%	[1-0.86 2]
35	H	(6)	720.83	1.357	9.9%	0.272	9.9%	29.7	8.7%	12.682	4.7%	4.11%	54.7%	39.5%	5.8%	[1-0.90 2]
36	H	(6)	740.52	1.418	10.5%	0.292	10.5%	30.9	9.4%	12.741	4.7%	4.05%	54.6%	39.2%	6.2%	[1-0.88 2]
37	H	(6)	760.22	1.445	9.4%	0.305	9.4%	31.2	8.2%	12.868	4.6%	3.99%	54.8%	38.9%	6.3%	[1-0.91 2]
38	H	(6)	782.23	1.429	9.7%	0.310	9.7%	31.0	8.4%	12.809	4.7%	3.93%	54.6%	39.2%	6.2%	[1-0.84 2]
39	H	(6)	800.77	1.366	9.0%	0.304	9.0%	29.7	7.7%	12.785	4.7%	3.88%	54.5%	39.6%	5.9%	[1-0.82 2]
40	H	(6)	820.47	1.321	8.4%	0.301	8.4%	28.7	7.0%	12.770	4.6%	3.82%	54.1%	40.4%	5.6%	[1-0.80 2]
41	H	(6)	840.18	1.270	7.5%	0.296	7.5%	27.6	6.0%	12.766	4.6%	3.78%	54.1%	40.6%	5.3%	[1-0.85 2]
42	H	(6)	861.02	1.194	7.4%	0.286	7.4%	26.1	5.8%	12.687	4.6%	3.74%	53.9%	41.2%	4.8%	[1-0.82 2]
43	H	(6)	880.73	1.175	7.3%	0.287	7.3%	25.9	5.6%	12.604	4.6%	3.70%	53.4%	41.8%	4.8%	[1-0.77 2]
44	H	(6)	900.44	1.159	7.5%	0.290	7.5%	25.6	5.9%	12.594	4.6%	3.66%	53.5%	41.8%	4.7%	[1-0.79 2]
45	H	(6)	920.14	1.170	7.7%	0.299	7.7%	25.7	6.1%	12.620	4.7%	3.62%	53.4%	41.8%	4.7%	[1-0.81 2]
46	H	(6)	941.01	1.142	7.6%	0.298	7.6%	25.2	6.0%	12.582	4.6%	3.57%	52.8%	42.6%	4.6%	[1-0.81 2]
47	H	(6)	960.71	1.171	7.9%	0.312	7.9%	26.1	6.4%	12.472	4.7%	3.54%	52.2%	43.0%	4.8%	[1-0.78 2]
48	H	(6)	980.42	1.119	8.7%	0.305	8.7%	25.1	7.2%	12.394	4.9%	3.51%	52.1%	43.4%	4.5%	[1-0.73 2]
49	H	(6)	1000.12	1.108	9.7%	0.308	9.7%	24.9	8.3%	12.345	5.0%	3.48%	51.6%	44.0%	4.4%	[1-0.72 2]
50	H	(6)	1020.99	1.076	10.6%	0.305	10.6%	24.3	9.1%	12.315	5.3%	3.45%	51.3%	44.5%	4.2%	[1-0.73 2]
51	H	(6)	1040.69	1.059	10.7%	0.306	10.7%	24.1	9.2%	12.212	5.6%	3.41%	50.9%	45.0%	4.1%	[1-0.66 2]
52	H	(6)	1060.40	1.005	11.0%	0.296	11.0%	23.0	9.3%	12.113	5.8%	3.38%	50.7%	45.5%	3.8%	[1-0.63 2]
53	H	(6)	1081.24	1.003	10.2%	0.301	10.2%	23.0	8.3%	12.127	5.9%	3.35%	50.6%	45.6%	3.8%	[1-0.64 2]
54	H	(6)	1103.28	0.986	9.9%	0.302	9.9%	22.6	7.9%	12.135	6.0%	3.32%	50.8%	45.5%	3.7%	[1-0.66 2]
55	H	(6)	1120.67	0.944	8.8%	0.294	8.8%	21.6	6.5%	12.114	6.0%	3.29%	50.7%	45.8%	3.4%	[1-0.60 2]
56	H	(10)	1140.37	0.941	8.6%	0.298	8.6%	21.5	6.1%	12.169	6.0%	3.26%	50.9%	45.7%	3.4%	[1-0.64 2]
57	H	(10)	1161.26	0.942	8.7%	0.304	8.7%	21.4	6.4%	12.239	5.9%	3.22%	51.1%	45.5%	3.4%	[1-0.63 2]
58	H	(10)	1180.98	0.902	8.4%	0.296	8.4%	20.5	6.1%	12.230	5.7%	3.19%	51.2%	45.7%	3.1%	[1-0.62 2]
59	H	(10)	1200.70	0.905	7.9%	0.302	7.9%	20.5	5.8%	12.231	5.5%	3.16%	50.9%	46.0%	3.1%	[1-0.64 2]
60	H	(10)	1220.41	0.902	8.6%	0.306	8.6%	20.5	6.8%	12.214	5.3%	3.14%	50.8%	46.1%	3.1%	[1-0.65 2]
61	H	(10)	1241.29	0.869	8.5%	0.300	8.5%	19.9	6.7%	12.153	5.2%	3.11%	50.7%	46.4%	2.9%	[1-0.61 2]
62	H	(10)	1280.71	0.855	8.0%	0.304	8.0%	19.5	6.1%	12.151	5.2%	3.06%	50.3%	47.0%	2.8%	[1-0.60 2]
63	H	(10)	1321.28	0.870	9.0%	0.319	9.0%	20.0	7.2%	12.066	5.3%	3.02%	49.8%	47.3%	2.9%	[1-0.58 2]
64	H	(10)	1340.99	0.859	8.9%	0.320	8.9%	19.9	7.0%	12.003	5.4%	3.00%	49.4%	47.8%	2.8%	[1-0.57 2]
65	H	(10)	1360.69	0.844	8.8%	0.319	8.8%	19.5	7.0%	12.016	5.4%	2.97%	49.1%	48.2%	2.7%	[1-0.60 2]
66	H	(10)	1401.28	0.842	9.1%	0.328	9.1%	19.6	7.3%	11.967	5.4%	2.93%	48.7%	48.6%	2.7%	[1-0.59 2]
67	H	(10)	1444.18	0.820	8.4%	0.329	8.4%	19.0	6.5%	11.977	5.3%	2.88%	48.6%	48.8%	2.6%	[1-0.62 2]
68	H	(10)	1481.28	0.825	8.0%	0.340	8.0%	19.2	6.1%	11.966	5.2%	2.84%	48.7%	48.7%	2.7%	[1-0.56 2]
69	H	(10)	1500.99	0.816	7.8%	0.340	7.8%	19.0	6.0%	11.940	5.1%	2.83%	48.8%	48.6%	2.6%	[1-0.51 2]
70	H	(10)	1541.56	0.835	7.6%	0.357	7.6%	19.4	5.8%	11.969	4.9%	2.78%	48.7%	48.5%	2.7%	[1-0.52 2]
71	H	(10)	1561.27	0.842	8.0%	0.365	8.0%	19.5	6.4%	12.010	4.8%	2.76%	48.8%	48.4%	2.8%	[1-0.55 2]
72	H	(10)	1580.99	0.883	8.4%	0.388	8.4%	20.4	6.9%	12.042	4.7%	2.75%	48.8%	48.1%	3.0%	[1-0.59 2]
73	H	(10)	1600.71	0.875	8.4%	0.389	8.4%	20.2	6.9%	12.032	4.7%	2.73%	48.9%	48.1%	3.0%	[1-0.59 2]
74	H	(10)	1621.57	0.865	8.2%	0.389	8.2%	19.9	6.8%	12.058	4.6%	2.71%	48.9%	48.2%	2.9%	[1-0.61 2]
75	H	(10)	1641.28	0.869	8.5%	0.396	8.5%	20.0	7.1%	12.039	4.6%	2.70%	49.0%	48.1%	2.9%	[1-0.61 2]
76	H	(10)	1663.32	0.885	8.1%	0.409	8.1%	20.4	6.6%	12.055	4.7%	2.68%	49.1%	47.9%	3.0%	[1-0.59 2]
77	H	(10)	1681.86	0.847	7.8%	0.396	7.8%	19.5	6.3%	12.045	4.6%	2.66%	49.3%	48.0%	2.8%	[1-0.58 2]
78	H	(10)	1701.57	0.850	7.8%	0.402	7.8%	19.7	6.2%	11.970	4.7%	2.65%	49.1%	48.0%	2.8%	[1-0.51 2]
79	H	(10)	1721.28	0.834	8.1%	0.399	8.1%	19.4	6.6%	11.925	4.7%	2.64%	49.0%	48.3%	2.7%	[1-0.49 2]
80	H	(10)	1743.31	0.814	7.4%	0.394	7.4%	19.0	5.7%	11.907	4.7%	2.62%	48.9%	48.5%	2.6%	[1-0.51 2]
81	H	(10)	1761.87	0.822	7.5%	0.402	7.5%	19.1	5.8%	11.925	4.8%	2.61%	48.8%	48.5%	2.6%	[1-0.52 2]
82	H	(10)	1781.58	0.830	7.7%	0.411	7.7%	19.3	6.0%	11.921	4.8%	2.59%	48.7%	48.6%	2.7%	[1-0.51 2]
83	H	(10)	1801.29	0.831	7.7%	0.416	7.7%	19.3	6.0%	11.936	4.9%	2.57%	48.7%	48.6%	2.7%	[1-0.45 2]
84	H	(10)	1820.99	0.852	7.2%	0.431	7.2%	19.8	5.2%	11.960	5.0%	2.56%	48.7%	48.5%	2.8%	[1-0.47 2]
85	H	(10)	1841.86	0.860	7.4%	0.440	7.4%	20.0	5.4%	11.952	5.1%	2.54%	48.7%	48.4%	2.9%	[1-0.43 2]
86	H	(10)	1862.74	0.833	7.0%	0.431	7.0%	19.3	4.8%	11.966	5.1%	2.53%	48.7%	48.6%	2.7%	[1-0.44 2]
87	H	(10)	1881.29	0.834	7.0%	0.436	7.0%	19.4	4.6%	11.949	5.2%	2.52%	48.5%	48.7%	2.8%	[1-0.41 2]
