[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	39.45	0.307	100.0%	0.003	100.0%	206.1	41.2%	0.413	100.0%	100.00%	33.3%	10.6%	56.2%	[1-1.00 0]
1	H	(3)	59.15	0.241	100.0%	0.004	100.0%	205.1	45.9%	0.327	100.0%	95.12%	33.2%	11.0%	55.9%	[1-1.00 0]
2	H	(3)	80.02	0.204	100.0%	0.005	100.0%	203.9	50.0%	0.278	100.0%	90.24%	32.9%	11.7%	55.5%	[1-1.00 0]
3	H	(3)	99.72	0.163	100.0%	0.005	100.0%	204.0	55.6%	0.223	100.0%	90.24%	32.9%	11.6%	55.5%	[1-1.00 0]
4	H	(3)	119.45	0.125	100.0%	0.004	100.0%	215.2	59.9%	0.162	100.0%	90.24%	29.6%	11.7%	58.7%	[1-1.00 0]
5	H	(3)	139.15	0.109	100.0%	0.004	100.0%	226.1	69.6%	0.134	100.0%	90.24%	26.1%	12.2%	61.7%	[1-1.00 0]
6	H	(3)	160.01	0.096	100.0%	0.004	100.0%	215.3	73.6%	0.124	100.0%	83.19%	23.6%	17.9%	58.5%	[1-1.00 0]
7	H	(3)	179.72	0.084	100.0%	0.004	100.0%	211.0	77.8%	0.110	100.0%	81.90%	20.3%	22.2%	57.5%	[1-1.00 0]
8	H	(3)	199.43	0.094	100.0%	0.005	100.0%	218.4	80.9%	0.119	100.0%	77.02%	17.5%	22.9%	59.6%	[1-1.00 0]
9	H	(3)	220.28	0.080	100.0%	0.005	100.0%	192.8	83.0%	0.115	100.0%	73.98%	18.4%	28.8%	52.8%	[1-1.00 0]
10	H	(3)	239.99	0.064	100.0%	0.004	100.0%	167.0	82.6%	0.106	100.0%	73.98%	19.5%	34.4%	46.1%	[1-1.00 0]
11	H	(3)	259.69	0.061	100.0%	0.004	100.0%	141.8	82.5%	0.119	100.0%	65.00%	19.7%	41.1%	39.2%	[1-1.00 0]
12	H	(3)	279.41	0.046	100.0%	0.004	100.0%	113.0	78.3%	0.114	100.0%	64.12%	19.3%	49.4%	31.3%	[1-1.00 0]
13	H	(3)	300.27	0.028	100.0%	0.002	100.0%	71.2	66.6%	0.108	100.0%	64.12%	18.2%	62.1%	19.8%	[1-1.00 0]
14	H	(3)	319.99	0.018	100.0%	0.002	100.0%	50.7	52.4%	0.101	100.0%	64.12%	16.9%	69.3%	13.8%	[1-1.00 0]
15	H	(3)	339.69	0.013	61.7%	0.001	61.7%	30.7	12.5%	0.115	60.4%	57.73%	15.3%	76.8%	7.9%	[1-1.00 0]
16	H	(3)	359.39	0.018	53.6%	0.002	53.6%	37.9	11.9%	0.133	52.3%	51.22%	15.7%	74.1%	10.2%	[1-1.00 0]
17	H	(3)	380.26	0.020	51.8%	0.002	51.8%	41.1	11.5%	0.138	50.5%	48.65%	16.4%	72.2%	11.5%	[1-1.00 0]
18	H	(3)	399.96	0.020	53.7%	0.002	53.7%	42.7	11.3%	0.133	52.5%	48.36%	16.3%	71.6%	12.1%	[1-1.00 0]
19	H	(3)	419.67	0.023	51.2%	0.003	51.2%	44.6	11.0%	0.142	50.0%	45.79%	17.5%	69.7%	12.7%	[1-1.00 0]
20	H	(3)	440.54	0.023	52.8%	0.003	52.8%	46.6	11.1%	0.137	51.7%	45.79%	19.2%	67.5%	13.3%	[1-1.00 0]
21	H	(3)	460.24	0.022	51.2%	0.003	51.2%	45.4	10.8%	0.137	50.1%	44.91%	19.9%	67.1%	13.0%	[1-1.00 0]
22	H	(3)	479.96	0.028	47.1%	0.004	47.1%	51.7	10.3%	0.149	46.0%	42.74%	22.8%	62.8%	14.4%	[1-1.00 0]
23	H	(3)	499.66	0.038	46.5%	0.005	46.5%	68.6	10.1%	0.153	45.4%	41.86%	26.4%	54.6%	19.0%	[1-1.00 0]
24	H	(3)	520.49	0.048	44.8%	0.007	44.8%	82.5	10.1%	0.163	43.7%	40.05%	32.3%	45.0%	22.6%	[1-1.00 0]
25	H	(3)	540.20	0.062	42.9%	0.009	42.9%	98.8	9.6%	0.175	41.8%	39.07%	37.2%	35.9%	26.9%	[1-1.00 0]
26	H	(3)	559.91	0.069	43.2%	0.011	43.2%	107.8	9.5%	0.177	42.1%	38.82%	40.7%	30.1%	29.2%	[1-1.00 0]
