[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	0.731	100.0%	0.004	100.0%	201.9	22.1%	1.006	99.5%	100.00%	32.5%	12.6%	54.8%	[1-0.43 0]
1	H	(3)	39.36	0.370	100.0%	0.004	100.0%	202.8	31.4%	0.506	100.0%	100.00%	32.8%	12.0%	55.1%	[1-0.43 0]
2	H	(3)	59.04	0.280	100.0%	0.005	100.0%	204.1	37.6%	0.381	100.0%	95.12%	32.6%	12.0%	55.4%	[1-0.43 0]
3	H	(3)	79.90	0.207	100.0%	0.005	100.0%	203.9	44.5%	0.282	100.0%	95.12%	32.7%	12.0%	55.4%	[1-0.43 0]
4	H	(3)	99.60	0.168	100.0%	0.005	100.0%	205.3	51.6%	0.227	100.0%	95.12%	32.5%	11.7%	55.8%	[1-0.43 0]
5	H	(3)	119.30	0.142	100.0%	0.005	100.0%	206.6	66.1%	0.191	100.0%	95.12%	32.4%	11.4%	56.2%	[1-0.43 0]
6	H	(3)	138.99	0.099	100.0%	0.004	100.0%	205.7	81.1%	0.134	100.0%	95.12%	32.2%	11.9%	55.9%	[1-0.43 0]
7	H	(3)	159.87	0.115	100.0%	0.005	100.0%	205.5	91.7%	0.155	100.0%	88.07%	32.1%	12.0%	55.9%	[1-0.43 0]
8	H	(3)	179.57	0.079	100.0%	0.004	100.0%	191.8	96.4%	0.115	100.0%	88.07%	35.8%	12.1%	52.1%	[1-0.43 0]
9	H	(3)	199.27	0.070	100.0%	0.004	100.0%	176.6	100.0%	0.110	100.0%	88.07%	39.9%	12.2%	47.9%	[1-0.43 0]
10	H	(3)	220.12	0.062	100.0%	0.004	100.0%	162.2	100.0%	0.106	100.0%	88.07%	43.8%	12.3%	43.9%	[1-0.43 0]
11	H	(3)	239.82	0.055	100.0%	0.004	100.0%	149.7	100.0%	0.103	100.0%	88.07%	47.7%	11.8%	40.4%	[1-0.43 0]
12	H	(3)	259.53	0.056	100.0%	0.004	100.0%	135.3	100.0%	0.115	100.0%	83.19%	47.2%	16.2%	36.6%	[1-0.43 0]
13	H	(3)	279.23	0.049	100.0%	0.004	100.0%	135.2	100.0%	0.101	100.0%	83.19%	42.3%	21.0%	36.7%	[1-0.43 0]
14	H	(3)	300.07	0.044	100.0%	0.004	100.0%	135.0	100.0%	0.090	100.0%	83.19%	37.4%	25.8%	36.8%	[1-0.43 0]
15	H	(3)	319.77	0.039	100.0%	0.003	100.0%	134.3	100.0%	0.080	100.0%	83.19%	32.5%	30.6%	36.8%	[1-0.43 0]
16	H	(3)	339.47	0.035	100.0%	0.003	100.0%	133.5	100.0%	0.072	100.0%	83.19%	27.8%	35.4%	36.8%	[1-0.43 0]
17	H	(3)	360.33	0.029	100.0%	0.003	100.0%	134.1	100.0%	0.060	100.0%	83.19%	27.4%	35.6%	37.0%	[1-0.43 0]
18	H	(3)	380.03	0.035	100.0%	0.004	100.0%	138.6	100.0%	0.070	100.0%	78.31%	31.1%	30.8%	38.1%	[1-0.43 0]
19	H	(3)	399.73	0.035	100.0%	0.004	100.0%	144.1	100.0%	0.068	100.0%	78.31%	34.5%	26.1%	39.5%	[1-0.43 0]
20	H	(3)	419.42	0.038	100.0%	0.004	100.0%	148.5	100.0%	0.072	100.0%	76.15%	37.9%	21.5%	40.6%	[1-0.43 0]
21	H	(3)	440.29	0.039	100.0%	0.005	100.0%	153.1	100.0%	0.070	100.0%	76.15%	41.7%	16.6%	41.7%	[1-0.43 0]
22	H	(3)	459.99	0.039	100.0%	0.005	100.0%	157.2	100.0%	0.069	100.0%	76.15%	45.3%	12.1%	42.6%	[1-0.43 0]
23	H	(3)	479.70	0.038	100.0%	0.005	100.0%	157.2	100.0%	0.066	100.0%	76.15%	45.1%	12.2%	42.7%	[1-0.43 0]
24	H	(3)	499.40	0.036	100.0%	0.005	100.0%	155.7	100.0%	0.064	100.0%	76.15%	45.1%	12.5%	42.3%	[1-0.43 0]
