[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	0.665	37.4%	0.004	37.4%	32.4	8.0%	5.709	36.5%	37.86%	56.7%	36.8%	6.5%	[1-1.00 0]
1	H	(3)	39.38	0.509	34.4%	0.006	34.4%	25.2	6.8%	5.604	33.7%	27.04%	49.9%	45.8%	4.3%	[1-1.00 0]
2	H	(3)	59.07	0.473	31.0%	0.008	31.0%	22.9	7.0%	5.738	30.2%	21.98%	52.8%	43.6%	3.6%	[1-1.00 0]
4	H	(3)	99.62	0.520	28.6%	0.014	28.6%	23.4	7.6%	6.179	27.5%	16.54%	55.3%	41.0%	3.7%	[1-1.00 1]
5	H	(3)	119.32	0.503	26.3%	0.017	26.3%	21.7	7.1%	6.450	25.3%	14.66%	56.4%	40.4%	3.1%	[1-0.78 2]
6	H	(3)	139.01	0.421	23.3%	0.016	23.3%	17.9	6.2%	6.530	22.5%	13.40%	57.2%	40.8%	1.9%	[1-0.71 2]
7	H	(3)	159.89	0.418	21.1%	0.019	21.1%	17.3	6.0%	6.724	20.3%	12.27%	59.3%	39.0%	1.7%	[1-0.80 0]
8	H	(3)	181.91	0.447	21.6%	0.023	21.6%	18.6	6.8%	6.661	20.5%	11.61%	57.8%	40.1%	2.1%	[1-0.93 0]
9	H	(3)	199.29	0.423	20.1%	0.023	20.1%	17.5	6.8%	6.717	18.9%	10.86%	55.0%	43.2%	1.8%	[1-0.91 2]
10	H	(6)	220.16	0.422	19.6%	0.026	19.6%	17.5	6.7%	6.696	18.4%	10.35%	52.7%	45.4%	1.9%	[1-1.00 1]
11	H	(6)	244.51	0.458	19.4%	0.031	19.4%	18.8	7.8%	6.756	17.8%	9.69%	50.8%	46.8%	2.4%	[1-1.00 1]
12	H	(6)	265.38	0.493	19.6%	0.036	19.6%	20.3	8.4%	6.764	17.7%	9.28%	50.2%	46.9%	2.9%	[1-1.00 1]
13	H	(6)	279.30	0.479	18.8%	0.037	18.8%	20.1	7.5%	6.638	17.3%	9.16%	50.2%	47.0%	2.8%	[1-1.00 1]
