[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.59	0.781	99.4%	0.004	99.4%	207.9	21.5%	1.043	97.0%	95.12%	32.1%	12.0%	55.9%	[1-0.79 0]
1	H	(3)	39.30	0.356	100.0%	0.004	100.0%	218.4	31.8%	0.453	100.0%	92.96%	24.2%	16.6%	59.1%	[1-0.79 0]
2	H	(3)	58.99	0.261	100.0%	0.004	100.0%	191.1	28.7%	0.379	100.0%	78.31%	25.5%	22.4%	52.1%	[1-0.79 0]
3	H	(3)	79.84	0.213	100.0%	0.005	100.0%	160.7	27.5%	0.368	100.0%	68.69%	28.4%	27.9%	43.7%	[1-0.79 0]
4	H	(3)	99.53	0.156	100.0%	0.004	100.0%	131.4	27.2%	0.330	100.0%	64.77%	34.7%	30.2%	35.1%	[1-0.79 0]
5	H	(3)	119.22	0.096	100.0%	0.003	100.0%	97.8	29.4%	0.272	100.0%	64.77%	37.4%	37.0%	25.6%	[1-0.79 0]
6	H	(3)	140.07	0.047	100.0%	0.002	100.0%	54.8	19.0%	0.239	100.0%	64.12%	46.1%	40.7%	13.2%	[1-0.79 0]
7	H	(3)	160.92	0.030	100.0%	0.001	100.0%	38.2	21.4%	0.218	100.0%	63.21%	54.0%	37.6%	8.4%	[1-0.79 0]
8	H	(3)	179.46	0.064	64.3%	0.003	64.3%	48.6	20.2%	0.365	61.0%	47.32%	53.4%	35.2%	11.4%	[1-0.79 0]
9	H	(3)	199.15	0.079	61.3%	0.004	61.3%	65.4	17.5%	0.336	58.8%	47.32%	48.7%	34.6%	16.7%	[1-0.79 0]
10	H	(3)	220.02	0.101	54.6%	0.006	54.6%	79.2	14.8%	0.353	52.6%	43.93%	45.9%	33.4%	20.7%	[1-0.79 0]
11	H	(3)	239.72	0.118	52.9%	0.008	52.9%	93.8	15.2%	0.349	50.7%	42.54%	42.6%	32.2%	25.1%	[1-0.79 0]
12	H	(3)	259.41	0.127	52.5%	0.009	52.5%	107.6	13.3%	0.327	50.8%	41.89%	37.8%	33.4%	28.9%	[1-0.79 0]
