[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.78	1.542	23.3%	0.008	23.3%	27.6	7.1%	15.521	22.2%	23.00%	53.7%	40.9%	5.4%	[1-0.43 0]
1	H	(3)	39.50	2.338	25.0%	0.026	25.0%	41.2	12.2%	15.784	21.8%	15.60%	45.1%	45.4%	9.5%	[1-0.00 2]
2	H	(3)	59.04	1.995	21.4%	0.033	21.4%	34.7	10.1%	15.987	18.9%	12.53%	39.8%	52.6%	7.7%	[1-0.56 2]
3	H	(3)	82.22	1.596	20.7%	0.036	20.7%	30.6	8.9%	14.485	18.6%	10.84%	37.1%	56.5%	6.4%	[1-0.00 2]
4	H	(6)	103.08	1.552	20.4%	0.044	20.4%	30.6	8.8%	14.097	18.4%	9.85%	34.7%	58.7%	6.6%	[1-0.46 2]
5	H	(6)	120.47	1.530	18.7%	0.051	18.7%	30.5	9.1%	13.919	16.4%	9.09%	29.8%	63.3%	6.8%	[1-0.67 2]
6	H	(6)	141.35	1.273	15.4%	0.050	15.4%	25.6	6.2%	13.832	14.1%	8.35%	28.7%	65.8%	5.6%	[1-0.73 2]
7	H	(6)	179.62	1.382	15.0%	0.069	15.0%	28.0	7.5%	13.708	13.0%	7.39%	30.0%	63.6%	6.4%	[1-0.44 2]
8	H	(6)	199.32	1.415	14.1%	0.078	14.1%	28.6	7.7%	13.762	11.8%	7.04%	30.6%	62.8%	6.6%	[1-0.47 2]
9	H	(6)	220.17	1.411	12.6%	0.086	12.6%	27.8	7.7%	14.118	9.9%	6.68%	33.7%	60.0%	6.3%	[1-0.71 2]
10	H	(6)	239.88	1.398	11.3%	0.093	11.3%	27.8	7.2%	13.983	8.7%	6.43%	34.7%	59.1%	6.2%	[1-0.61 2]
11	H	(6)	259.59	1.431	10.7%	0.103	10.7%	28.2	7.7%	14.117	7.4%	6.18%	36.1%	57.6%	6.3%	[1-0.69 2]
12	H	(6)	279.32	1.471	9.8%	0.114	9.8%	28.5	7.1%	14.354	6.7%	5.92%	36.7%	57.0%	6.4%	[1-0.74 2]
13	H	(6)	299.81	1.562	10.4%	0.130	10.4%	31.6	7.9%	13.726	6.8%	5.88%	37.8%	54.9%	7.4%	[1-0.72 2]
14	H	(6)	319.52	1.553	10.8%	0.138	10.8%	33.4	8.3%	12.932	6.9%	5.86%	37.3%	54.7%	8.0%	[1-0.70 2]
15	H	(6)	339.24	1.553	10.9%	0.146	10.9%	35.0	8.4%	12.343	7.0%	5.85%	38.2%	53.3%	8.5%	[1-0.66 2]
16	H	(6)	360.09	1.539	12.4%	0.154	12.4%	36.5	10.2%	11.704	7.0%	5.83%	38.2%	52.8%	9.0%	[1-0.66 2]
17	H	(6)	380.99	1.423	13.5%	0.151	13.5%	35.6	11.5%	11.108	7.0%	5.82%	38.2%	53.1%	8.6%	[1-0.68 2]
18	H	(6)	399.54	1.329	13.3%	0.147	13.3%	34.7	11.3%	10.625	6.9%	5.81%	38.4%	53.2%	8.4%	[1-0.69 2]
19	H	(6)	420.42	1.291	12.6%	0.151	12.6%	35.3	10.5%	10.157	7.0%	5.80%	38.6%	52.9%	8.6%	[1-0.70 2]
20	H	(6)	440.13	1.204	13.3%	0.147	13.3%	34.5	11.4%	9.695	6.8%	5.79%	38.4%	53.4%	8.2%	[1-0.72 2]
21	H	(6)	459.86	1.171	10.9%	0.150	10.9%	33.4	8.7%	9.738	6.5%	5.65%	38.5%	53.6%	7.9%	[1-0.68 2]
22	H	(6)	479.57	1.212	10.1%	0.161	10.1%	34.0	8.1%	9.914	6.2%	5.46%	37.9%	54.0%	8.1%	[1-0.52 2]
23	H	(6)	499.28	1.159	9.9%	0.161	9.9%	32.3	7.9%	9.969	5.9%	5.31%	37.1%	55.3%	7.6%	[1-0.42 2]
24	H	(6)	520.15	1.044	9.5%	0.151	9.5%	29.3	7.6%	9.910	5.7%	5.18%	35.6%	57.8%	6.6%	[1-0.44 2]
25	H	(6)	539.87	1.023	8.6%	0.153	8.6%	28.5	6.5%	9.962	5.6%	5.06%	34.7%	59.0%	6.3%	[1-0.38 2]
26	H	(6)	559.59	0.949	8.6%	0.148	8.6%	26.8	6.4%	9.836	5.7%	4.95%	33.2%	61.0%	5.8%	[1-0.21 2]
27	H	(6)	579.31	0.924	8.1%	0.149	8.1%	25.9	5.7%	9.900	5.8%	4.83%	32.0%	62.4%	5.6%	[1-0.17 2]
28	H	(6)	600.17	0.942	8.2%	0.157	8.2%	26.3	5.3%	9.939	6.2%	4.72%	30.9%	63.3%	5.8%	[1-0.00 2]
29	H	(6)	622.19	0.946	8.3%	0.164	8.3%	26.3	5.1%	9.992	6.5%	4.61%	30.1%	64.1%	5.8%	[1-0.01 2]
30	H	(6)	659.30	0.946	8.6%	0.173	8.6%	26.1	5.3%	10.071	6.7%	4.45%	29.0%	65.2%	5.8%	[1-0.00 2]
31	H	(6)	682.49	0.938	8.4%	0.178	8.4%	25.6	5.0%	10.173	6.8%	4.34%	28.7%	65.7%	5.6%	[1-0.00 2]
32	H	(6)	699.87	0.969	8.5%	0.188	8.5%	26.1	5.1%	10.318	6.8%	4.27%	28.8%	65.5%	5.7%	[1-0.09 2]
33	H	(6)	721.89	0.950	8.1%	0.191	8.1%	25.5	5.1%	10.361	6.3%	4.20%	29.1%	65.4%	5.5%	[1-0.10 2]
34	H	(6)	739.29	0.977	7.8%	0.201	7.8%	25.9	5.2%	10.462	5.8%	4.13%	29.3%	65.1%	5.6%	[1-0.03 2]
35	H	(6)	764.81	0.957	7.1%	0.203	7.1%	25.3	4.3%	10.491	5.6%	4.05%	29.2%	65.4%	5.4%	[1-0.00 2]
36	H	(6)	779.87	0.975	7.2%	0.211	7.2%	25.8	4.6%	10.504	5.6%	4.00%	28.9%	65.6%	5.6%	[1-0.00 2]
37	H	(6)	799.58	0.931	6.3%	0.207	6.3%	24.5	3.4%	10.564	5.3%	3.93%	28.3%	66.5%	5.2%	[1-0.00 2]
38	H	(6)	820.44	0.931	6.5%	0.212	6.5%	24.7	3.5%	10.464	5.5%	3.90%	28.0%	66.8%	5.3%	[1-0.00 2]
39	H	(6)	840.14	0.903	6.5%	0.211	6.5%	24.6	3.3%	10.210	5.6%	3.90%	27.8%	66.9%	5.2%	[1-0.00 2]
40	H	(6)	859.85	0.896	6.8%	0.214	6.8%	24.9	3.7%	10.001	5.7%	3.90%	28.1%	66.6%	5.3%	[1-0.00 2]
41	H	(6)	879.57	0.906	6.7%	0.221	6.7%	25.1	3.7%	10.020	5.6%	3.86%	28.4%	66.1%	5.5%	[1-0.12 2]
