[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	59.06	0.182	100.0%	0.003	100.0%	205.4	82.3%	0.246	100.0%	100.00%	32.1%	12.1%	55.8%	[1-0.43 0]
1	H	(3)	79.91	0.142	100.0%	0.003	100.0%	203.8	88.0%	0.193	100.0%	100.00%	32.2%	12.3%	55.5%	[1-0.43 0]
2	H	(3)	99.59	0.113	100.0%	0.003	100.0%	203.5	97.9%	0.155	100.0%	100.00%	32.5%	12.2%	55.4%	[1-0.43 0]
3	H	(3)	119.28	0.094	100.0%	0.003	100.0%	202.2	100.0%	0.129	100.0%	100.00%	32.5%	12.4%	55.0%	[1-0.43 0]
4	H	(3)	138.99	0.081	100.0%	0.003	100.0%	202.9	100.0%	0.111	100.0%	100.00%	32.5%	12.3%	55.2%	[1-0.43 0]
5	H	(3)	159.84	0.070	100.0%	0.003	100.0%	201.7	100.0%	0.097	100.0%	100.00%	32.6%	12.4%	55.0%	[1-0.43 0]
6	H	(3)	179.53	0.062	100.0%	0.003	100.0%	201.9	100.0%	0.086	100.0%	100.00%	32.8%	12.3%	55.0%	[1-0.43 0]
7	H	(3)	199.23	0.056	100.0%	0.003	100.0%	201.3	100.0%	0.077	100.0%	100.00%	32.7%	12.5%	54.8%	[1-0.43 0]
8	H	(3)	220.10	0.059	100.0%	0.004	100.0%	202.7	100.0%	0.081	100.0%	95.12%	32.6%	12.2%	55.2%	[1-0.43 0]
9	H	(3)	239.83	0.054	100.0%	0.004	100.0%	201.3	100.0%	0.074	100.0%	95.12%	32.7%	12.5%	54.9%	[1-0.43 0]
10	H	(3)	259.54	0.050	100.0%	0.004	100.0%	202.3	100.0%	0.069	100.0%	95.12%	32.6%	12.4%	55.0%	[1-0.43 0]
11	H	(3)	279.24	0.046	100.0%	0.004	100.0%	202.1	100.0%	0.064	100.0%	95.12%	32.5%	12.5%	55.0%	[1-0.43 0]
12	H	(3)	300.11	0.043	100.0%	0.004	100.0%	201.7	100.0%	0.059	100.0%	95.12%	32.9%	12.1%	54.9%	[1-0.43 0]
13	H	(3)	319.81	0.040	100.0%	0.004	100.0%	200.7	100.0%	0.056	100.0%	95.12%	32.7%	12.5%	54.7%	[1-0.43 0]
14	H	(3)	339.52	0.038	100.0%	0.004	100.0%	201.6	100.0%	0.052	100.0%	95.12%	32.7%	12.4%	54.9%	[1-0.43 0]
15	H	(3)	359.23	0.038	100.0%	0.004	100.0%	201.4	100.0%	0.053	100.0%	92.96%	32.6%	12.5%	54.8%	[1-0.43 0]
16	H	(3)	380.09	0.037	100.0%	0.004	100.0%	202.4	100.0%	0.050	100.0%	92.96%	32.6%	12.3%	55.1%	[1-0.43 0]
17	H	(3)	399.78	0.035	100.0%	0.004	100.0%	203.3	100.0%	0.048	100.0%	92.96%	32.0%	12.7%	55.3%	[1-0.43 0]
18	H	(3)	419.48	0.029	100.0%	0.003	100.0%	190.8	100.0%	0.042	100.0%	92.96%	35.8%	12.4%	51.8%	[1-0.43 0]
19	H	(3)	440.32	0.027	100.0%	0.003	100.0%	178.1	100.0%	0.042	100.0%	92.96%	39.5%	12.2%	48.3%	[1-0.43 0]
20	H	(3)	460.01	0.025	100.0%	0.003	100.0%	164.7	100.0%	0.043	100.0%	92.96%	43.4%	12.0%	44.6%	[1-0.43 0]
21	H	(3)	479.71	0.023	100.0%	0.003	100.0%	150.7	100.0%	0.043	100.0%	92.96%	47.1%	12.1%	40.8%	[1-0.43 0]
22	H	(3)	499.41	0.026	100.0%	0.004	100.0%	137.4	100.0%	0.053	100.0%	88.07%	51.1%	11.8%	37.2%	[1-0.43 0]
23	H	(3)	520.28	0.025	100.0%	0.004	100.0%	136.9	100.0%	0.051	100.0%	88.07%	51.3%	11.7%	37.0%	[1-0.43 0]
24	H	(3)	540.01	0.024	100.0%	0.004	100.0%	136.2	100.0%	0.049	100.0%	88.07%	51.4%	11.8%	36.7%	[1-0.43 0]
25	H	(3)	559.71	0.023	100.0%	0.004	100.0%	135.6	100.0%	0.047	100.0%	88.07%	51.4%	11.9%	36.6%	[1-0.43 0]
26	H	(3)	579.42	0.027	100.0%	0.004	100.0%	140.4	100.0%	0.054	100.0%	83.19%	50.1%	12.0%	37.9%	[1-0.43 0]
27	H	(3)	600.29	0.027	100.0%	0.004	100.0%	145.9	100.0%	0.051	100.0%	83.19%	48.6%	12.1%	39.4%	[1-0.43 0]
28	H	(3)	620.01	0.026	100.0%	0.004	100.0%	150.8	100.0%	0.048	100.0%	83.19%	47.2%	12.0%	40.8%	[1-0.43 0]
29	H	(3)	639.71	0.025	100.0%	0.005	100.0%	155.8	100.0%	0.045	100.0%	83.19%	45.7%	12.1%	42.2%	[1-0.43 0]
30	H	(3)	660.57	0.025	100.0%	0.005	100.0%	160.5	100.0%	0.043	100.0%	83.19%	44.4%	12.1%	43.5%	[1-0.43 0]
31	H	(3)	680.28	0.024	100.0%	0.005	100.0%	160.5	100.0%	0.042	100.0%	83.19%	44.4%	12.1%	43.5%	[1-0.43 0]
