[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	79.99	0.138	100.0%	0.003	100.0%	201.4	100.0%	0.190	100.0%	100.00%	32.5%	12.8%	54.8%	[1-0.91 0]
1	H	(3)	99.69	0.112	100.0%	0.003	100.0%	203.5	100.0%	0.153	100.0%	100.00%	32.3%	12.4%	55.3%	[1-0.91 0]
2	H	(3)	119.38	0.094	100.0%	0.003	100.0%	203.9	100.0%	0.128	100.0%	100.00%	32.4%	12.3%	55.3%	[1-0.91 0]
3	H	(3)	139.08	0.091	100.0%	0.004	100.0%	203.3	100.0%	0.124	100.0%	100.00%	32.4%	12.4%	55.1%	[1-0.91 0]
4	H	(3)	159.93	0.101	100.0%	0.004	100.0%	203.5	100.0%	0.138	100.0%	95.12%	32.4%	12.3%	55.3%	[1-0.91 0]
5	H	(3)	179.62	0.096	100.0%	0.005	100.0%	214.3	100.0%	0.125	100.0%	95.12%	29.4%	12.3%	58.3%	[1-0.91 0]
6	H	(3)	199.33	0.108	100.0%	0.006	100.0%	227.8	100.0%	0.132	100.0%	88.07%	25.6%	12.3%	62.1%	[1-0.91 0]
7	H	(3)	220.18	0.116	100.0%	0.007	100.0%	242.8	100.0%	0.133	100.0%	85.91%	21.3%	12.4%	66.3%	[1-0.91 0]
8	H	(3)	239.87	0.113	100.0%	0.008	100.0%	258.3	100.0%	0.122	100.0%	85.91%	17.0%	12.3%	70.6%	[1-0.91 0]
9	H	(3)	259.58	0.148	100.0%	0.011	100.0%	272.1	100.0%	0.151	100.0%	81.03%	12.8%	12.7%	74.5%	[1-0.91 0]
10	H	(3)	279.29	0.140	100.0%	0.011	100.0%	277.2	100.0%	0.141	100.0%	81.03%	11.6%	12.5%	75.8%	[1-0.91 0]
11	H	(3)	300.15	0.139	100.0%	0.012	100.0%	272.8	100.0%	0.141	100.0%	76.15%	12.5%	13.0%	74.5%	[1-0.91 0]
12	H	(3)	319.85	0.151	100.0%	0.013	100.0%	265.3	98.3%	0.158	100.0%	71.82%	14.6%	12.9%	72.5%	[1-0.91 0]
13	H	(3)	339.56	0.132	100.0%	0.012	100.0%	243.5	92.1%	0.151	100.0%	70.53%	16.2%	17.3%	66.5%	[1-0.91 0]
14	H	(3)	359.28	0.114	100.0%	0.011	100.0%	223.5	91.3%	0.141	100.0%	70.53%	17.4%	21.5%	61.1%	[1-0.91 0]
