[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.78	7.098	21.1%	0.039	21.1%	89.1	11.0%	22.125	18.0%	17.72%	26.1%	48.7%	25.3%	[1-1.00 1]
1	H	(3)	39.55	7.707	16.8%	0.085	16.8%	86.1	8.7%	24.876	14.4%	12.10%	34.5%	41.4%	24.1%	[1-1.00 1]
2	H	(6)	59.24	7.283	15.5%	0.120	15.5%	80.8	8.6%	25.023	12.9%	9.84%	35.2%	42.4%	22.4%	[1-1.00 1]
3	H	(6)	80.17	7.197	15.2%	0.160	15.2%	82.4	9.0%	24.268	12.2%	8.60%	35.7%	41.6%	22.8%	[1-1.00 1]
4	H	(6)	100.20	7.704	13.8%	0.214	13.8%	86.2	8.1%	24.833	11.2%	7.64%	36.8%	39.6%	23.6%	[1-1.00 1]
5	H	(6)	119.74	8.272	11.6%	0.275	11.6%	91.4	6.8%	25.142	9.4%	7.02%	39.7%	35.6%	24.7%	[1-1.00 1]
6	H	(6)	139.28	8.584	10.5%	0.332	10.5%	93.8	6.7%	25.431	8.1%	6.48%	38.3%	36.3%	25.4%	[1-1.00 1]
7	H	(6)	160.17	9.160	9.6%	0.408	9.6%	99.6	6.1%	25.539	7.4%	6.04%	38.0%	35.0%	27.0%	[1-1.00 1]
8	H	(6)	179.91	9.090	8.8%	0.454	8.8%	100.8	5.4%	25.061	6.9%	5.74%	37.6%	35.1%	27.2%	[1-1.00 1]
9	H	(6)	199.64	8.721	8.3%	0.484	8.3%	97.5	5.2%	24.843	6.5%	5.44%	35.5%	38.0%	26.5%	[1-1.00 1]
10	H	(6)	219.37	8.124	8.0%	0.495	8.0%	92.4	5.1%	24.412	6.1%	5.19%	34.0%	40.7%	25.3%	[1-1.00 1]
11	H	(6)	240.28	7.690	7.7%	0.513	7.7%	89.1	5.0%	23.966	5.9%	4.99%	33.2%	42.3%	24.5%	[1-1.00 1]
12	H	(6)	260.00	7.267	7.5%	0.525	7.5%	85.0	4.9%	23.756	5.6%	4.80%	32.4%	44.2%	23.4%	[1-1.00 1]
13	H	(6)	279.74	6.958	7.4%	0.541	7.4%	82.6	5.1%	23.405	5.4%	4.64%	31.6%	45.4%	23.0%	[1-1.00 1]
14	H	(6)	300.57	6.972	7.3%	0.582	7.3%	82.8	5.1%	23.379	5.2%	4.48%	31.8%	45.2%	23.0%	[1-1.00 1]
15	H	(6)	320.30	6.764	7.2%	0.602	7.2%	81.2	5.1%	23.151	5.1%	4.35%	31.5%	45.9%	22.6%	[1-1.00 1]
16	H	(6)	340.02	6.868	7.3%	0.649	7.3%	82.5	5.4%	23.124	4.9%	4.22%	31.6%	45.7%	22.8%	[1-1.00 1]
17	H	(6)	359.77	7.038	7.3%	0.703	7.3%	84.8	5.5%	23.053	4.8%	4.11%	31.6%	45.1%	23.2%	[1-1.00 1]
18	H	(6)	380.66	7.122	7.0%	0.753	7.0%	86.4	5.1%	22.888	4.7%	4.02%	31.9%	44.5%	23.6%	[1-1.00 1]
19	H	(6)	400.38	6.830	7.3%	0.760	7.3%	83.1	5.6%	22.817	4.6%	3.92%	31.6%	45.5%	22.9%	[1-1.00 1]
20	H	(6)	419.94	6.468	7.5%	0.755	7.5%	79.3	6.0%	22.653	4.5%	3.82%	31.4%	46.7%	21.9%	[1-1.00 1]
21	H	(6)	440.80	6.046	7.3%	0.740	7.3%	74.5	5.8%	22.557	4.4%	3.73%	31.2%	47.9%	20.9%	[1-1.00 1]
22	H	(6)	460.52	5.445	7.6%	0.696	7.6%	67.6	6.3%	22.377	4.3%	3.65%	31.0%	49.7%	19.3%	[1-1.00 1]
