[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.73	1.150	71.6%	0.006	71.6%	137.4	14.9%	2.326	70.1%	60.91%	51.0%	12.0%	37.0%	[1-0.00 0]
1	H	(3)	39.43	0.523	76.3%	0.006	76.3%	87.5	14.4%	1.661	75.0%	47.88%	42.5%	34.8%	22.7%	[1-0.00 0]
2	H	(3)	59.12	0.420	61.4%	0.007	61.4%	66.3	14.2%	1.757	59.8%	38.77%	44.1%	39.3%	16.6%	[1-0.00 0]
3	H	(3)	79.97	0.517	44.9%	0.011	44.9%	64.5	13.3%	2.224	42.9%	29.15%	46.0%	37.8%	16.3%	[1-0.00 0]
4	H	(3)	99.67	0.505	45.1%	0.014	45.1%	65.8	12.3%	2.130	43.4%	27.18%	50.0%	33.4%	16.6%	[1-0.00 0]
5	H	(3)	119.36	0.425	35.2%	0.014	35.2%	54.8	10.1%	2.151	33.7%	24.51%	50.7%	35.7%	13.6%	[1-0.00 0]
6	H	(3)	140.23	0.429	34.5%	0.017	34.5%	59.1	11.2%	2.017	32.6%	23.49%	53.6%	31.6%	14.8%	[1-0.00 0]
7	H	(3)	160.04	0.417	32.0%	0.019	32.0%	58.1	10.6%	1.992	30.2%	21.76%	50.1%	35.3%	14.6%	[1-0.00 0]
8	H	(3)	179.80	0.353	30.7%	0.018	30.7%	51.0	10.6%	1.923	28.8%	20.67%	45.2%	42.2%	12.5%	[1-0.00 0]
9	H	(3)	199.57	0.280	26.6%	0.016	26.6%	40.3	10.9%	1.926	24.3%	19.25%	39.4%	51.3%	9.3%	[1-0.00 0]
10	H	(3)	219.41	0.201	24.4%	0.012	24.4%	29.3	10.9%	1.913	21.8%	18.13%	35.7%	58.3%	6.0%	[1-0.00 0]
11	H	(3)	240.36	0.150	21.6%	0.010	21.6%	22.3	7.0%	1.875	20.5%	17.46%	34.1%	61.9%	4.0%	[1-0.00 0]
12	H	(3)	260.15	0.173	21.0%	0.013	21.0%	24.9	7.7%	1.934	19.6%	16.73%	38.8%	56.4%	4.8%	[1-0.00 0]
13	H	(3)	280.99	0.188	19.5%	0.015	19.5%	25.7	8.4%	2.041	17.7%	15.97%	43.5%	51.8%	4.8%	[1-0.00 0]
14	H	(3)	299.56	0.223	18.9%	0.019	18.9%	29.0	7.8%	2.135	17.2%	15.58%	48.5%	45.8%	5.7%	[1-0.43 0]
15	H	(3)	320.42	0.241	18.2%	0.021	18.2%	30.4	7.4%	2.205	16.6%	15.18%	53.7%	40.2%	6.0%	[1-0.43 0]
16	H	(3)	340.13	0.253	17.7%	0.024	17.7%	31.5	6.8%	2.238	16.3%	14.85%	57.7%	36.0%	6.2%	[1-0.43 0]
17	H	(3)	359.84	0.282	17.6%	0.028	17.6%	34.6	7.1%	2.264	16.1%	14.33%	58.1%	34.8%	7.1%	[1-0.43 0]
18	H	(3)	380.71	0.301	16.8%	0.032	16.8%	36.9	5.6%	2.268	15.9%	14.04%	59.3%	32.9%	7.8%	[1-0.43 0]
19	H	(3)	400.47	0.298	17.0%	0.033	17.0%	37.3	7.3%	2.220	15.4%	13.72%	57.7%	34.4%	7.9%	[1-0.43 0]
20	H	(3)	420.23	0.286	16.7%	0.033	16.7%	35.9	8.1%	2.213	14.6%	13.32%	56.3%	36.3%	7.4%	[1-0.43 0]
21	H	(3)	440.05	0.279	16.7%	0.034	16.7%	35.2	9.1%	2.203	14.0%	12.99%	55.0%	37.8%	7.2%	[1-0.43 0]
22	H	(3)	459.76	0.251	16.5%	0.032	16.5%	32.0	8.7%	2.180	14.0%	12.74%	54.6%	39.0%	6.3%	[1-0.43 0]
23	H	(3)	480.64	0.241	16.9%	0.032	16.9%	30.7	9.4%	2.181	14.1%	12.38%	54.3%	39.7%	6.0%	[1-0.27 2]
24	H	(3)	500.34	0.263	16.2%	0.037	16.2%	33.3	7.1%	2.195	14.6%	12.07%	53.6%	39.7%	6.7%	[1-0.25 2]
25	H	(3)	520.04	0.270	16.7%	0.039	16.7%	34.6	6.8%	2.163	15.2%	11.99%	53.2%	39.6%	7.2%	[1-0.43 0]
26	H	(3)	540.90	0.290	16.4%	0.044	16.4%	36.5	6.3%	2.205	15.1%	11.66%	52.7%	39.5%	7.8%	[1-0.56 2]
27	H	(3)	560.59	0.315	16.2%	0.049	16.2%	39.4	5.9%	2.222	15.0%	11.50%	52.9%	38.4%	8.7%	[1-0.68 2]
28	H	(3)	580.28	0.351	15.8%	0.057	15.8%	42.3	5.7%	2.303	14.7%	11.21%	53.6%	36.8%	9.6%	[1-0.88 2]
29	H	(3)	601.13	0.331	15.7%	0.055	15.7%	40.0	6.9%	2.297	14.1%	11.05%	55.0%	36.1%	8.9%	[1-0.78 2]
30	H	(3)	620.85	0.325	15.8%	0.056	15.8%	39.7	7.5%	2.276	13.9%	10.89%	55.5%	35.8%	8.8%	[1-0.62 2]
31	H	(3)	640.60	0.326	15.4%	0.058	15.4%	39.0	7.5%	2.317	13.5%	10.68%	56.6%	34.8%	8.5%	[1-0.79 2]
32	H	(3)	660.43	0.294	15.3%	0.054	15.3%	36.6	7.7%	2.232	13.2%	10.53%	55.5%	36.7%	7.8%	[1-0.43 0]
33	H	(6)	680.19	0.290	15.4%	0.055	15.4%	35.2	9.2%	2.291	12.4%	10.39%	55.5%	37.2%	7.4%	[1-1.00 1]
34	H	(6)	701.11	0.285	15.0%	0.055	15.0%	34.9	8.6%	2.268	12.2%	10.28%	55.4%	37.2%	7.4%	[1-1.00 1]
35	H	(6)	720.91	0.274	15.2%	0.055	15.2%	34.7	9.2%	2.190	12.1%	10.12%	54.5%	38.2%	7.3%	[1-0.43 0]
36	H	(6)	740.62	0.256	14.6%	0.053	14.6%	32.9	8.9%	2.161	11.6%	9.99%	53.5%	39.8%	6.8%	[1-0.43 0]
37	H	(6)	760.32	0.240	15.3%	0.051	15.3%	30.9	10.4%	2.164	11.2%	9.85%	53.9%	39.9%	6.2%	[1-0.43 0]
38	H	(6)	781.31	0.246	14.5%	0.053	14.5%	31.5	9.7%	2.166	10.8%	9.67%	52.9%	40.8%	6.4%	[1-0.43 1]
39	H	(6)	801.01	0.224	14.3%	0.050	14.3%	29.2	9.9%	2.134	10.2%	9.56%	51.5%	42.9%	5.6%	[1-0.43 0]
40	H	(6)	820.73	0.212	13.4%	0.048	13.4%	28.0	8.7%	2.100	10.1%	9.53%	52.1%	42.7%	5.2%	[1-0.43 0]
41	H	(6)	840.44	0.214	13.5%	0.050	13.5%	28.0	9.2%	2.125	9.9%	9.42%	52.0%	42.7%	5.3%	[1-0.69 0]
42	H	(6)	861.30	0.219	13.2%	0.052	13.2%	28.6	8.8%	2.127	9.8%	9.35%	53.0%	41.6%	5.4%	[1-0.75 2]
43	H	(6)	881.15	0.181	12.7%	0.044	12.7%	24.3	8.2%	2.076	9.7%	9.27%	54.0%	42.0%	4.1%	[1-0.43 0]
44	H	(6)	900.90	0.185	12.6%	0.046	12.6%	24.5	8.2%	2.097	9.6%	9.18%	55.8%	40.1%	4.1%	[1-0.51 0]
45	H	(6)	920.65	0.183	13.4%	0.047	13.4%	24.3	9.3%	2.084	9.7%	9.12%	56.8%	39.3%	4.0%	[1-0.43 2]
46	H	(6)	940.49	0.186	13.6%	0.048	13.6%	24.8	9.5%	2.080	9.7%	9.05%	58.0%	38.0%	4.0%	[1-0.43 0]
47	H	(6)	961.40	0.181	13.5%	0.048	13.5%	24.0	9.3%	2.090	9.8%	8.95%	58.8%	37.5%	3.8%	[1-0.43 0]
48	H	(6)	981.14	0.183	13.9%	0.050	13.9%	24.4	9.8%	2.090	9.8%	8.90%	59.2%	36.9%	3.9%	[1-0.49 0]
49	H	(6)	1000.97	0.184	14.2%	0.051	14.2%	24.4	10.1%	2.088	10.0%	8.83%	59.4%	36.6%	4.0%	[1-0.43 2]
50	H	(6)	1020.73	0.182	14.0%	0.052	14.0%	24.1	9.9%	2.104	9.9%	8.72%	59.9%	36.2%	3.9%	[1-0.43 0]
51	H	(6)	1040.49	0.177	13.7%	0.051	13.7%	23.4	9.6%	2.093	9.8%	8.64%	59.9%	36.3%	3.7%	[1-0.34 2]
52	H	(6)	1061.36	0.177	14.0%	0.052	14.0%	23.4	10.3%	2.100	9.5%	8.57%	60.0%	36.3%	3.7%	[1-0.43 0]
53	H	(6)	1081.07	0.184	14.1%	0.055	14.1%	24.3	10.4%	2.102	9.5%	8.51%	60.2%	35.8%	3.9%	[1-0.43 0]
54	H	(6)	1100.89	0.187	14.2%	0.057	14.2%	25.1	10.5%	2.074	9.5%	8.44%	60.1%	35.8%	4.1%	[1-0.23 2]
55	H	(6)	1120.64	0.181	13.0%	0.056	13.0%	24.1	9.2%	2.079	9.2%	8.36%	59.4%	36.8%	3.8%	[1-0.42 0]
56	H	(6)	1141.55	0.189	12.6%	0.060	12.6%	25.1	8.7%	2.091	9.1%	8.28%	59.4%	36.5%	4.1%	[1-0.47 0]
57	H	(6)	1161.38	0.189	11.9%	0.061	11.9%	25.5	7.7%	2.057	9.1%	8.20%	58.6%	37.1%	4.3%	[1-0.28 2]
58	H	(6)	1181.14	0.169	11.2%	0.055	11.2%	23.5	6.8%	1.997	8.9%	8.11%	56.8%	39.6%	3.6%	[1-0.00 2]
59	H	(6)	1200.88	0.157	10.9%	0.052	10.9%	22.0	6.7%	1.980	8.7%	8.05%	56.3%	40.5%	3.2%	[1-0.00 2]
60	H	(6)	1220.71	0.159	11.7%	0.054	11.7%	22.4	7.9%	1.970	8.7%	7.99%	55.9%	40.9%	3.2%	[1-0.00 2]
61	H	(6)	1241.63	0.160	12.5%	0.055	12.5%	22.4	8.9%	1.979	8.7%	7.91%	56.0%	40.7%	3.2%	[1-0.08 2]
62	H	(6)	1261.35	0.160	12.5%	0.056	12.5%	22.0	9.2%	2.020	8.5%	7.81%	56.5%	40.4%	3.1%	[1-0.30 2]
63	H	(6)	1281.19	0.170	13.0%	0.061	13.0%	23.6	9.5%	2.000	8.8%	7.75%	57.7%	38.7%	3.6%	[1-0.00 2]
64	H	(6)	1300.91	0.171	12.3%	0.062	12.3%	23.8	8.7%	2.001	8.6%	7.70%	57.8%	38.6%	3.7%	[1-0.00 2]
65	H	(6)	1321.79	0.174	11.9%	0.064	11.9%	24.1	8.4%	2.006	8.5%	7.63%	58.1%	38.1%	3.8%	[1-0.00 2]
66	H	(6)	1341.56	0.170	11.3%	0.063	11.3%	23.7	7.8%	1.990	8.2%	7.60%	57.9%	38.5%	3.6%	[1-0.00 2]
67	H	(6)	1363.63	0.166	11.2%	0.063	11.2%	23.3	7.7%	1.985	8.1%	7.54%	57.9%	38.6%	3.5%	[1-0.00 2]
68	H	(6)	1381.12	0.157	10.8%	0.060	10.8%	22.1	7.4%	1.973	8.0%	7.51%	57.9%	38.9%	3.2%	[1-0.00 2]
69	H	(6)	1400.86	0.157	10.9%	0.061	10.9%	21.9	7.6%	1.986	7.8%	7.43%	58.0%	38.8%	3.1%	[1-0.01 2]
70	H	(6)	1421.76	0.165	10.7%	0.065	10.7%	23.1	7.1%	1.988	7.9%	7.39%	58.5%	38.0%	3.5%	[1-0.00 2]
71	H	(6)	1441.59	0.159	10.9%	0.064	10.9%	22.3	7.6%	1.985	7.9%	7.33%	58.3%	38.4%	3.2%	[1-0.00 2]
72	H	(6)	1461.34	0.158	10.9%	0.064	10.9%	22.1	7.5%	1.982	7.9%	7.29%	58.3%	38.5%	3.2%	[1-0.00 2]
73	H	(6)	1482.27	0.162	10.9%	0.067	10.9%	22.8	7.2%	1.982	8.2%	7.23%	58.4%	38.3%	3.3%	[1-0.00 2]
74	H	(6)	1502.09	0.163	10.7%	0.068	10.7%	22.6	7.0%	1.998	8.1%	7.18%	58.7%	38.0%	3.3%	[1-0.15 2]
75	H	(6)	1521.82	0.155	10.6%	0.065	10.6%	21.4	7.0%	2.009	7.9%	7.09%	58.5%	38.6%	2.9%	[1-0.14 2]
76	H	(6)	1541.53	0.162	10.5%	0.069	10.5%	22.1	6.7%	2.032	8.0%	7.05%	58.8%	38.0%	3.1%	[1-0.25 2]
77	H	(6)	1562.40	0.170	10.9%	0.074	10.9%	23.0	7.5%	2.055	7.9%	7.00%	58.6%	37.9%	3.4%	[1-0.38 2]
78	H	(6)	1582.17	0.180	11.3%	0.079	11.3%	24.0	8.5%	2.082	7.6%	6.95%	58.5%	37.8%	3.7%	[1-0.51 2]
79	H	(6)	1601.99	0.186	11.7%	0.083	11.7%	24.8	8.9%	2.080	7.6%	6.91%	58.0%	38.0%	4.0%	[1-0.47 2]
80	H	(6)	1621.76	0.191	12.1%	0.086	12.1%	25.2	9.5%	2.099	7.4%	6.87%	58.2%	37.7%	4.1%	[1-0.50 2]
81	H	(6)	1641.51	0.195	11.2%	0.089	11.2%	25.6	8.6%	2.116	7.2%	6.80%	57.8%	37.9%	4.3%	[1-0.52 2]
82	H	(6)	1662.48	0.188	10.9%	0.087	10.9%	24.6	8.2%	2.125	7.1%	6.76%	58.3%	37.7%	4.0%	[1-0.57 2]
83	H	(6)	1682.25	0.186	10.5%	0.087	10.5%	24.2	7.8%	2.143	7.0%	6.70%	58.3%	37.8%	3.9%	[1-0.56 2]
84	H	(6)	1701.99	0.191	9.9%	0.090	9.9%	24.8	6.9%	2.145	7.0%	6.65%	58.2%	37.7%	4.1%	[1-0.55 2]
85	H	(6)	1721.70	0.195	9.3%	0.093	9.3%	25.2	6.2%	2.152	7.0%	6.62%	58.1%	37.6%	4.3%	[1-0.60 2]
86	H	(6)	1742.57	0.187	9.9%	0.091	9.9%	24.4	7.0%	2.131	7.0%	6.58%	58.0%	38.0%	4.0%	[1-0.49 2]
87	H	(6)	1762.28	0.195	9.9%	0.096	9.9%	25.4	7.1%	2.131	7.0%	6.54%	57.5%	38.2%	4.3%	[1-0.51 2]
88	H	(6)	1781.97	0.196	9.6%	0.097	9.6%	25.6	6.7%	2.126	6.9%	6.50%	56.9%	38.7%	4.4%	[1-0.50 2]
89	H	(6)	1802.86	0.196	9.4%	0.098	9.4%	25.6	6.4%	2.125	6.9%	6.46%	56.7%	38.9%	4.4%	[1-0.55 2]
90	H	(6)	1822.69	0.197	9.5%	0.100	9.5%	25.9	6.5%	2.116	6.9%	6.44%	55.9%	39.6%	4.5%	[1-0.57 2]
91	H	(6)	1842.44	0.205	9.4%	0.105	9.4%	27.0	6.5%	2.107	6.8%	6.40%	55.2%	39.9%	4.9%	[1-0.54 2]
92	H	(6)	1862.20	0.206	9.0%	0.106	9.0%	27.3	5.7%	2.093	6.9%	6.36%	54.4%	40.6%	4.9%	[1-0.48 2]
93	H	(6)	1882.05	0.203	8.8%	0.106	8.8%	27.3	5.3%	2.066	7.0%	6.33%	53.6%	41.4%	4.9%	[1-0.32 2]
94	H	(6)	1902.98	0.190	8.9%	0.100	8.9%	25.9	5.5%	2.040	7.0%	6.28%	52.8%	42.7%	4.5%	[1-0.18 2]
95	H	(6)	1922.75	0.179	8.5%	0.096	8.5%	24.3	5.0%	2.045	6.9%	6.24%	52.7%	43.3%	4.0%	[1-0.27 2]
96	H	(6)	1942.47	0.165	8.3%	0.089	8.3%	22.8	4.6%	2.015	6.9%	6.21%	52.0%	44.4%	3.6%	[1-0.12 2]
97	H	(6)	1962.18	0.160	8.1%	0.087	8.1%	22.3	4.3%	1.999	6.9%	6.19%	51.1%	45.4%	3.4%	[1-0.12 2]
98	H	(6)	1983.03	0.145	8.2%	0.080	8.2%	20.5	4.6%	1.970	6.8%	6.16%	50.5%	46.6%	2.9%	[1-0.00 2]
99	H	(6)	2002.76	0.142	8.2%	0.079	8.2%	20.2	4.6%	1.959	6.8%	6.14%	49.9%	47.3%	2.8%	[1-0.05 2]
100	H	(6)	2022.47	0.139	8.6%	0.078	8.6%	20.0	5.0%	1.933	7.0%	6.12%	48.6%	48.6%	2.7%	[1-0.00 2]
101	H	(6)	2043.36	0.137	8.6%	0.078	8.6%	19.8	5.0%	1.923	7.0%	6.09%	48.0%	49.3%	2.6%	[1-0.00 2]
102	H	(6)	2063.15	0.128	8.9%	0.073	8.9%	18.5	5.7%	1.919	6.9%	6.05%	47.7%	50.0%	2.3%	[1-0.00 2]
103	H	(6)	2082.93	0.128	8.7%	0.074	8.7%	18.6	5.1%	1.914	7.0%	6.03%	47.3%	50.4%	2.3%	[1-0.00 2]
104	H	(6)	2102.76	0.124	8.4%	0.072	8.4%	17.9	4.7%	1.915	7.0%	5.99%	47.2%	50.8%	2.1%	[1-0.00 2]
105	H	(6)	2122.54	0.119	8.0%	0.070	8.0%	17.2	4.0%	1.917	6.9%	5.96%	47.2%	51.0%	1.8%	[1-0.00 2]
106	H	(6)	2143.48	0.113	7.7%	0.068	7.7%	16.5	3.3%	1.905	7.0%	5.94%	47.0%	51.4%	1.6%	[1-0.00 2]
107	H	(6)	2165.63	0.117	7.6%	0.070	7.6%	16.8	3.0%	1.930	7.0%	5.91%	47.4%	50.9%	1.7%	[1-0.21 2]
108	H	(6)	2183.08	0.116	7.7%	0.070	7.7%	16.6	3.2%	1.931	7.0%	5.89%	48.2%	50.2%	1.6%	[1-0.16 2]
109	H	(6)	2202.86	0.115	7.8%	0.070	7.8%	16.4	3.2%	1.941	7.1%	5.87%	48.7%	49.8%	1.5%	[1-0.24 2]
110	H	(6)	2222.69	0.119	8.5%	0.074	8.5%	17.1	4.3%	1.942	7.3%	5.86%	49.2%	49.1%	1.7%	[1-0.24 2]
111	H	(6)	2243.63	0.122	8.9%	0.076	8.9%	17.4	4.6%	1.943	7.6%	5.83%	49.4%	48.7%	1.8%	[1-0.20 2]
112	H	(6)	2263.39	0.114	8.7%	0.072	8.7%	16.4	4.1%	1.935	7.6%	5.82%	49.4%	49.1%	1.5%	[1-0.23 2]
113	H	(6)	2283.29	0.112	8.6%	0.071	8.6%	16.1	3.9%	1.928	7.7%	5.79%	49.0%	49.6%	1.4%	[1-0.23 2]
114	H	(6)	2303.06	0.111	8.5%	0.071	8.5%	16.0	3.9%	1.929	7.5%	5.76%	48.7%	49.9%	1.4%	[1-0.30 2]
115	H	(6)	2322.89	0.105	7.8%	0.068	7.8%	15.3	2.7%	1.908	7.4%	5.74%	48.5%	50.4%	1.1%	[1-0.18 2]
116	H	(6)	2342.78	0.099	7.6%	0.064	7.6%	14.6	2.1%	1.881	7.3%	5.71%	47.9%	51.2%	0.9%	[1-0.00 2]
117	H	(6)	2383.61	0.097	7.5%	0.064	7.5%	14.4	2.0%	1.868	7.3%	5.66%	47.0%	52.2%	0.9%	[1-0.00 2]
118	H	(6)	2423.27	0.094	7.5%	0.064	7.5%	14.1	1.9%	1.863	7.3%	5.62%	46.3%	52.9%	0.7%	[1-0.07 2]
119	H	(6)	2462.93	0.091	7.4%	0.062	7.4%	13.7	1.4%	1.858	7.3%	5.58%	45.8%	53.6%	0.6%	[1-0.15 2]
120	H	(6)	2503.62	0.089	7.5%	0.062	7.5%	13.5	1.3%	1.839	7.4%	5.54%	45.3%	54.2%	0.6%	[1-0.00 2]
