[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	1.004	86.3%	0.005	86.3%	209.4	18.7%	1.331	84.2%	83.19%	31.3%	11.6%	57.1%	[1-0.77 0]
1	H	(3)	39.39	0.346	100.0%	0.004	100.0%	152.2	20.9%	0.631	100.0%	77.58%	24.7%	33.7%	41.6%	[1-0.77 0]
2	H	(3)	59.10	0.248	88.8%	0.004	88.8%	101.8	21.1%	0.677	86.2%	61.95%	20.5%	51.8%	27.6%	[1-0.77 0]
3	H	(3)	79.95	0.394	67.2%	0.009	67.2%	121.5	15.2%	0.902	65.4%	51.49%	25.4%	42.0%	32.6%	[1-0.77 0]
4	H	(3)	99.64	0.554	60.4%	0.015	60.4%	154.1	12.8%	0.998	59.0%	48.26%	22.0%	35.9%	42.1%	[1-0.77 0]
5	H	(3)	120.51	0.251	100.0%	0.008	100.0%	146.0	19.5%	0.477	100.0%	45.74%	25.7%	34.2%	40.0%	[1-0.77 0]
6	H	(3)	140.22	0.214	88.0%	0.008	88.0%	113.4	29.8%	0.525	82.8%	44.09%	34.6%	34.5%	30.9%	[1-0.77 0]
7	H	(3)	159.91	0.264	62.5%	0.012	62.5%	112.7	20.4%	0.651	59.0%	38.23%	32.8%	36.1%	31.1%	[1-0.77 0]
8	H	(3)	179.64	0.179	42.8%	0.009	42.8%	65.7	11.5%	0.756	41.2%	34.55%	47.5%	35.8%	16.7%	[1-0.77 0]
9	H	(3)	199.35	0.053	35.4%	0.003	35.4%	19.0	7.6%	0.768	34.6%	32.63%	64.7%	32.8%	2.5%	[1-0.77 0]
10	H	(3)	219.06	0.155	31.9%	0.009	31.9%	53.1	7.6%	0.812	31.0%	29.63%	54.4%	32.9%	12.7%	[1-0.77 0]
11	H	(3)	239.92	0.220	31.0%	0.015	31.0%	77.3	7.0%	0.789	30.2%	28.92%	47.3%	32.7%	19.9%	[1-0.77 0]
12	H	(3)	259.64	0.187	30.4%	0.013	30.4%	67.1	6.9%	0.773	29.6%	28.60%	54.2%	28.6%	17.2%	[1-0.77 0]
13	H	(3)	279.34	0.172	29.8%	0.013	29.8%	63.6	7.6%	0.753	28.8%	27.89%	55.5%	28.3%	16.2%	[1-0.77 0]
14	H	(3)	300.21	0.219	27.1%	0.018	27.1%	77.3	7.0%	0.789	26.2%	25.97%	48.5%	31.5%	20.0%	[1-0.77 0]
15	H	(3)	319.91	0.252	26.5%	0.022	26.5%	91.1	6.3%	0.770	25.7%	25.07%	42.9%	33.4%	23.7%	[1-0.77 0]
16	H	(3)	339.61	0.254	25.8%	0.024	25.8%	91.4	6.2%	0.773	25.1%	24.38%	43.7%	32.4%	23.8%	[1-0.77 0]
17	H	(3)	359.31	0.251	24.8%	0.025	24.8%	87.3	6.0%	0.799	24.1%	23.51%	45.7%	30.8%	23.5%	[1-0.77 0]
