[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.86	0.374	100.0%	0.002	100.0%	141.4	25.3%	0.735	100.0%	100.00%	26.5%	34.5%	39.0%	[1-0.43 0]
1	H	(3)	39.63	0.241	100.0%	0.003	100.0%	130.9	28.5%	0.511	100.0%	92.96%	29.1%	34.7%	36.2%	[1-0.43 0]
2	H	(3)	59.93	0.164	100.0%	0.003	100.0%	124.4	33.0%	0.366	100.0%	91.67%	31.2%	34.7%	34.2%	[1-0.43 0]
3	H	(3)	79.65	0.133	100.0%	0.003	100.0%	117.6	35.6%	0.313	100.0%	84.62%	28.9%	38.9%	32.2%	[1-0.43 0]
4	H	(3)	100.51	0.106	100.0%	0.003	100.0%	119.1	36.2%	0.248	100.0%	77.57%	28.9%	38.1%	33.0%	[1-0.43 0]
5	H	(3)	120.23	0.096	100.0%	0.003	100.0%	121.1	39.8%	0.219	100.0%	75.41%	28.4%	37.4%	34.2%	[1-0.43 0]
6	H	(3)	139.96	0.111	100.0%	0.004	100.0%	124.2	40.6%	0.249	100.0%	68.59%	27.4%	37.5%	35.0%	[1-0.43 0]
7	H	(3)	159.68	0.121	100.0%	0.005	100.0%	156.3	31.8%	0.215	100.0%	67.06%	21.6%	34.2%	44.2%	[1-0.43 0]
8	H	(3)	180.38	0.172	100.0%	0.009	100.0%	186.0	25.8%	0.257	100.0%	59.14%	18.9%	28.3%	52.8%	[1-0.43 0]
9	H	(3)	200.10	0.210	100.0%	0.012	100.0%	204.9	21.4%	0.285	99.7%	53.75%	15.4%	26.8%	57.8%	[1-0.43 0]
10	H	(3)	219.84	0.213	81.1%	0.013	81.1%	212.0	16.9%	0.279	79.3%	50.94%	13.3%	27.5%	59.2%	[1-0.43 0]
11	H	(3)	240.53	0.232	56.8%	0.015	56.8%	222.7	13.4%	0.289	55.2%	48.40%	10.5%	27.5%	62.1%	[1-0.43 0]
12	H	(3)	260.06	0.202	55.3%	0.015	55.3%	204.3	12.1%	0.274	54.0%	47.11%	11.6%	31.5%	56.9%	[1-0.43 0]
13	H	(3)	280.77	0.167	54.9%	0.013	54.9%	183.8	11.2%	0.252	53.8%	46.83%	12.4%	36.4%	51.2%	[1-0.43 0]
14	H	(3)	300.35	0.151	54.0%	0.013	54.0%	176.3	10.7%	0.237	53.0%	46.32%	12.8%	38.2%	49.1%	[1-0.43 0]
15	H	(3)	321.11	0.144	53.8%	0.013	53.8%	175.2	10.6%	0.228	52.7%	45.67%	12.8%	38.5%	48.8%	[1-0.43 0]
16	H	(3)	340.84	0.142	51.9%	0.013	51.9%	175.2	11.7%	0.226	50.5%	43.51%	13.0%	40.0%	47.0%	[1-0.43 0]
17	H	(3)	360.58	0.136	51.6%	0.014	51.6%	173.6	12.1%	0.218	50.1%	42.89%	13.6%	40.2%	46.2%	[1-0.43 0]
18	H	(3)	380.31	0.148	47.4%	0.016	47.4%	178.0	12.0%	0.231	45.9%	41.13%	13.4%	39.6%	47.0%	[1-0.43 0]
19	H	(3)	400.04	0.138	48.1%	0.015	48.1%	174.0	12.3%	0.220	46.5%	41.13%	13.3%	40.9%	45.8%	[1-0.43 0]
20	H	(3)	420.85	0.137	46.7%	0.016	46.7%	174.8	11.9%	0.217	45.2%	40.45%	13.4%	40.6%	45.9%	[1-0.43 0]
21	H	(3)	440.59	0.136	43.8%	0.017	43.8%	165.9	11.3%	0.228	42.3%	37.64%	13.8%	40.6%	45.6%	[1-0.43 0]
22	H	(3)	460.33	0.132	42.3%	0.017	42.3%	159.5	11.0%	0.230	40.9%	36.34%	14.7%	41.4%	43.9%	[1-0.43 0]
23	H	(3)	481.04	0.126	41.7%	0.017	41.7%	153.6	10.9%	0.228	40.2%	35.33%	16.9%	40.4%	42.7%	[1-0.43 0]
24	H	(3)	500.77	0.152	35.9%	0.021	35.9%	156.8	10.3%	0.269	34.4%	32.63%	17.9%	38.2%	43.8%	[1-0.43 0]
25	H	(3)	520.49	0.152	35.5%	0.022	35.5%	153.7	10.7%	0.275	33.8%	31.47%	19.1%	38.3%	42.7%	[1-0.43 0]
26	H	(3)	540.16	0.151	36.1%	0.023	36.1%	157.5	9.7%	0.267	34.8%	31.47%	19.7%	36.9%	43.4%	[1-0.43 0]
27	H	(3)	560.87	0.153	36.4%	0.024	36.4%	160.3	10.0%	0.265	35.0%	31.10%	19.1%	36.5%	44.3%	[1-0.43 0]
28	H	(3)	580.59	0.162	35.4%	0.026	35.4%	163.3	11.8%	0.275	33.4%	30.15%	17.8%	38.0%	44.3%	[1-0.43 0]
29	H	(3)	600.31	0.157	33.7%	0.026	33.7%	154.1	11.7%	0.282	31.6%	29.35%	18.4%	40.0%	41.6%	[1-0.43 0]
30	H	(3)	621.02	0.149	32.5%	0.026	32.5%	146.1	11.1%	0.283	30.5%	28.78%	19.3%	41.7%	39.1%	[1-0.43 0]
31	H	(3)	640.59	0.129	32.5%	0.023	32.5%	131.6	11.1%	0.273	30.5%	28.60%	19.2%	45.4%	35.3%	[1-0.43 0]
32	H	(3)	660.19	0.122	32.1%	0.022	32.1%	128.2	10.1%	0.265	30.5%	28.44%	20.6%	45.3%	34.1%	[1-0.43 0]
33	H	(3)	681.14	0.107	31.3%	0.020	31.3%	116.1	7.3%	0.255	30.5%	28.21%	21.8%	47.1%	31.1%	[1-0.43 0]
34	H	(3)	700.81	0.104	30.3%	0.020	30.3%	111.5	7.7%	0.258	29.3%	27.39%	22.0%	48.7%	29.3%	[1-0.43 0]
35	H	(3)	721.55	0.099	29.4%	0.020	29.4%	102.2	8.4%	0.268	28.1%	26.44%	22.1%	50.7%	27.1%	[1-0.43 0]
36	H	(3)	741.10	0.094	30.1%	0.019	30.1%	99.5	8.8%	0.262	28.8%	26.21%	22.0%	51.8%	26.2%	[1-0.43 0]
37	H	(3)	760.81	0.091	30.2%	0.019	30.2%	94.8	9.9%	0.268	28.6%	25.54%	21.0%	54.2%	24.8%	[1-0.43 0]
38	H	(3)	780.54	0.097	30.8%	0.021	30.8%	99.5	9.8%	0.271	29.2%	25.30%	20.4%	53.4%	26.2%	[1-0.43 0]
39	H	(3)	801.24	0.103	32.4%	0.023	32.4%	106.6	9.1%	0.269	31.0%	25.12%	20.0%	51.6%	28.4%	[1-0.43 0]
40	H	(3)	820.82	0.108	32.3%	0.025	32.3%	109.6	10.0%	0.273	30.7%	24.63%	19.1%	51.2%	29.7%	[1-0.43 0]
41	H	(3)	840.53	0.120	32.1%	0.028	32.1%	120.2	9.6%	0.277	30.7%	24.28%	19.8%	47.8%	32.5%	[1-0.43 0]
42	H	(3)	861.23	0.125	30.7%	0.030	30.7%	121.3	8.8%	0.287	29.4%	23.59%	20.4%	46.8%	32.8%	[1-0.43 0]
43	H	(3)	880.95	0.131	29.8%	0.032	29.8%	124.8	8.9%	0.293	28.5%	23.04%	20.2%	46.0%	33.8%	[1-0.43 0]
44	H	(3)	900.51	0.135	28.4%	0.034	28.4%	125.0	8.6%	0.300	27.1%	22.67%	20.9%	45.2%	33.9%	[1-0.43 0]
45	H	(3)	921.40	0.145	28.0%	0.037	28.0%	132.7	7.1%	0.303	27.1%	22.45%	21.5%	42.8%	35.7%	[1-0.43 0]
46	H	(3)	941.14	0.149	26.8%	0.039	26.8%	131.9	6.8%	0.314	25.9%	21.83%	21.8%	42.6%	35.6%	[1-0.43 0]
47	H	(3)	960.87	0.150	26.8%	0.040	26.8%	132.8	8.5%	0.314	25.4%	21.62%	22.5%	42.6%	34.9%	[1-0.43 0]
48	H	(3)	980.62	0.141	26.9%	0.038	26.9%	127.4	9.2%	0.307	25.3%	21.55%	23.0%	44.0%	33.0%	[1-0.43 0]
49	H	(3)	1001.40	0.132	25.5%	0.037	25.5%	116.3	10.1%	0.314	23.5%	20.98%	24.4%	46.1%	29.5%	[1-0.43 0]
50	H	(3)	1021.00	0.122	24.6%	0.034	24.6%	107.7	10.4%	0.313	22.3%	20.64%	24.2%	49.0%	26.8%	[1-0.43 0]
